match_id,home,away,home_id,home_total_shots,home_shots_on_goal,home_shots_insidebox,away_id,away_total_shots,away_shots_on_goal,away_shots_insidebox,home_scored_penalties,away_scored_penalties,home_total_penalties,away_total_penalties,home_shots_outsidebox,away_shots_outsidebox,home_xGol,away_xGol,home_xPoints,away_xPoints,home_Points,away_Points
872224,0,0,210,11,2,7,426,13,1,3,0,0,0,0,4,10,0.921254,0.887848,1.405,1.299,1,1
872225,2,3,205,13,2,7,194,15,4,10,0,0,0,0,6,5,1.04026,1.273575,1.2325,1.5455,0,3
872226,0,2,420,27,8,19,196,7,4,4,0,0,0,0,8,3,2.3305379999999998,0.568933,2.4859999999999998,0.39349999999999996,0,3
872227,4,1,197,11,6,9,208,6,2,5,0,0,0,0,2,1,0.99746,0.5475329999999999,1.7120000000000002,0.933,3,0
872228,2,2,417,11,3,7,207,11,3,7,0,0,0,0,4,4,0.921254,0.921254,1.387,1.3625,1,1
872229,2,2,202,18,6,12,416,11,3,6,0,0,0,0,6,5,1.5282900000000001,0.883151,1.8579999999999999,0.877,1,1
872230,2,5,200,9,3,5,209,16,8,13,0,0,0,0,4,3,0.726042,1.447387,0.853,1.937,0,3
872231,0,1,413,11,4,6,415,13,2,6,0,0,0,0,5,7,0.883151,1.002157,1.2265,1.4255,0,3
872232,2,0,201,19,8,13,410,8,2,6,0,0,0,0,6,2,1.625896,0.704642,2.005,0.714,3,0
872233,3,1,196,11,6,8,200,22,6,11,0,0,0,0,3,11,0.959357,1.728199,0.8059999999999999,1.8855,3,0
872234,2,5,410,11,4,10,197,23,11,16,0,0,0,0,1,7,1.035563,1.978217,0.8015,1.9709999999999999,0,3
872235,1,1,208,11,5,8,417,12,2,7,0,0,0,0,3,5,0.959357,0.980757,1.328,1.3415,1,1
872236,0,0,207,15,6,10,420,21,10,12,0,0,0,0,5,9,1.273575,1.7067990000000002,1.084,1.671,1,1
872237,0,0,209,19,11,9,210,8,3,6,0,0,0,0,10,2,1.473484,0.704642,1.933,0.804,1,1
872238,1,4,416,16,6,9,413,13,8,11,0,0,0,0,7,2,1.294975,1.192672,1.4169999999999998,1.327,0,3
872239,6,1,194,24,11,18,202,4,2,3,1,0,1,0,6,1,2.8996399999999998,0.352321,2.7315,0.179,3,0
872240,3,0,415,19,8,13,205,5,1,4,0,0,0,0,6,1,1.625896,0.44992699999999997,2.187,0.5255000000000001,3,0
872241,2,3,426,8,3,5,201,25,7,16,0,1,0,1,3,9,0.666539,2.882937,0.2905,2.5999999999999996,0,3
872242,0,4,200,4,2,3,210,13,4,8,0,0,0,0,1,5,0.352321,1.078363,0.717,1.9715,0,3
872243,1,0,202,9,2,6,410,8,3,3,0,0,0,0,3,5,0.7641450000000001,0.590333,1.4055,1.141,3,0
872244,7,1,197,25,16,22,416,9,4,4,1,0,1,0,3,5,3.111555,0.687939,2.6225,0.2705,3,0
872245,3,2,208,13,7,8,207,9,4,8,0,0,0,0,5,1,1.078363,0.840351,1.5235,1.1565,3,0
872246,1,4,205,19,6,11,420,16,8,9,0,0,0,0,8,7,1.54969,1.294975,1.534,1.2149999999999999,0,3
872247,0,1,426,9,5,5,194,14,3,8,0,0,0,0,4,6,0.726042,1.137866,0.978,1.6735,0,3
872248,1,1,201,30,13,17,413,4,2,1,0,0,0,0,13,3,2.432841,0.276115,2.682,0.2075,1,1
872249,0,1,417,10,4,8,209,18,8,8,0,1,0,1,2,10,0.8998539999999999,2.1615919999999997,0.6245,2.221,0,3
872250,4,0,415,11,6,8,196,9,2,8,0,0,0,0,3,1,0.959357,0.840351,1.4575,1.2205,3,0
872251,1,1,413,16,7,9,202,15,6,8,0,0,0,0,7,7,1.294975,1.1973690000000001,1.368,1.3555,1,1
872252,0,1,410,11,6,6,426,16,7,10,0,0,0,0,5,6,0.883151,1.333078,1.062,1.6669999999999998,0,3
872253,2,2,200,25,8,15,417,10,5,5,1,0,1,0,10,5,2.844834,0.7855449999999999,2.548,0.3285,1,1
872254,4,0,209,22,7,15,208,7,1,5,0,0,0,0,7,2,1.880611,0.6070359999999999,2.233,0.5495,3,0
872255,2,1,210,23,9,12,205,8,3,5,0,1,0,1,11,3,1.8258050000000001,1.452253,1.6635,1.194,3,0
872256,0,2,207,5,1,4,194,10,4,6,0,0,0,0,1,4,0.44992699999999997,0.823648,0.965,1.628,0,3
872257,1,6,196,9,4,7,197,27,13,22,0,0,0,0,2,5,0.8022480000000001,2.444847,0.45299999999999996,2.3665,0,3
872258,1,0,416,11,5,8,415,20,6,14,0,0,0,0,3,6,0.959357,1.723502,0.879,1.8675000000000002,3,0
872259,0,1,420,9,4,6,201,16,3,7,0,0,0,0,3,9,0.7641450000000001,1.218769,1.0110000000000001,1.7195,0,3
872260,3,4,205,16,8,10,207,26,11,21,1,1,1,1,6,5,2.118792,3.1329550000000004,0.9309999999999999,1.9095,0,3
872261,4,0,194,22,8,13,420,4,2,3,0,0,0,0,9,1,1.804405,0.352321,2.391,0.3755,3,0
872262,2,1,415,18,5,12,197,13,6,7,0,0,0,0,6,6,1.5282900000000001,1.04026,1.7109999999999999,1.0185,3,0
872263,4,0,426,15,9,7,416,18,6,10,0,0,0,0,8,8,1.1592660000000001,1.452084,1.1989999999999998,1.5915,3,0
872264,3,4,410,10,4,8,209,23,11,16,0,0,0,0,2,7,0.8998539999999999,1.978217,0.6970000000000001,2.076,0,3
872265,5,2,417,22,9,15,196,10,4,7,0,0,0,0,7,3,1.880611,0.861751,2.0385,0.738,3,0
872266,0,3,208,11,2,5,201,15,7,13,0,0,0,0,6,2,0.845048,1.387884,0.9510000000000001,1.7574999999999998,0,3
872267,0,0,210,11,2,4,413,12,2,5,0,0,0,0,7,7,0.806945,0.904551,1.2590000000000001,1.401,1,1
872268,0,1,202,7,0,2,200,19,5,15,0,0,0,0,5,4,0.49272699999999997,1.702102,0.564,2.239,0,3
872269,2,3,416,18,6,11,410,11,4,7,0,0,0,0,7,4,1.4901870000000002,0.921254,1.7665000000000002,0.9185000000000001,0,3
872270,1,1,413,22,6,14,205,8,3,4,0,0,0,0,8,4,1.842508,0.628436,2.2205,0.5585,1,1
872271,5,0,194,20,7,14,210,5,1,5,0,0,0,0,6,0,1.723502,0.48802999999999996,2.2885,0.511,3,0
872272,2,1,196,13,4,8,208,11,4,5,0,0,0,0,5,6,1.078363,0.845048,1.5534999999999999,1.122,3,0
872273,1,0,197,31,5,23,417,9,3,5,1,0,1,0,8,4,3.506676,0.726042,2.707,0.21350000000000002,3,0
872274,1,0,207,12,5,7,200,12,5,4,0,0,0,0,5,8,0.980757,0.866448,1.4160000000000001,1.236,3,0
872275,0,1,420,14,2,8,202,11,3,5,0,0,0,0,6,6,1.137866,0.845048,1.5334999999999999,1.111,0,3
872276,1,1,201,12,3,7,415,10,2,4,0,0,0,0,5,6,0.980757,0.7474419999999999,1.5165000000000002,1.1125,1,1
872277,3,0,209,23,9,10,426,8,2,6,0,0,0,0,13,2,1.749599,0.704642,2.1095,0.652,3,0
872278,0,0,207,17,7,11,413,12,3,10,0,0,0,0,6,2,1.430684,1.0950659999999999,1.5925,1.1155,1,1
872279,2,1,426,9,4,7,202,4,2,2,1,0,1,0,2,2,1.587962,0.314218,2.3485,0.42600000000000005,3,0
872280,1,1,200,17,9,7,416,11,6,9,0,0,0,0,10,2,1.2782719999999999,0.99746,1.5,1.166,1,1
872281,5,1,417,33,13,20,420,4,2,1,1,0,1,0,13,3,3.511373,0.276115,2.858,0.083,3,0
872282,1,0,205,13,4,10,196,14,2,5,0,0,0,0,3,9,1.154569,1.0235569999999998,1.421,1.2275,3,0
872283,2,0,410,16,7,12,208,13,6,4,0,0,0,0,4,9,1.409284,0.925951,1.7360000000000002,1.0205,3,0
872284,4,3,197,27,10,22,209,13,6,7,0,0,0,0,5,6,2.444847,1.04026,2.2165,0.5725,3,0
872285,2,1,210,14,6,11,415,20,6,9,0,0,1,0,3,11,2.037889,1.5329869999999999,1.6975,1.12,3,0
872286,2,1,201,12,8,7,194,16,7,13,0,0,0,0,5,3,0.980757,1.447387,1.058,1.701,3,0
872287,3,0,420,11,4,4,197,12,5,10,0,0,0,0,7,2,0.806945,1.0950659999999999,1.087,1.5775,3,0
872288,0,1,196,15,3,8,207,20,7,16,0,0,0,0,7,4,1.1973690000000001,1.7997079999999999,0.967,1.7935,0,3
872289,1,1,194,23,7,17,410,3,1,3,0,0,0,0,6,0,2.01632,0.292818,2.5244999999999997,0.28700000000000003,1,1
872290,3,0,415,18,6,7,200,8,1,4,0,0,0,0,11,4,1.3377750000000002,0.628436,1.9000000000000001,0.8029999999999999,3,0
872291,1,4,202,14,2,4,201,13,7,10,0,0,0,0,10,3,0.9854539999999999,1.154569,1.1925000000000001,1.448,0,3
872292,0,0,208,12,3,4,210,8,1,3,0,0,0,0,8,5,0.866448,0.590333,1.559,1.0995,1,1
872293,2,0,205,20,6,14,416,7,4,6,0,0,0,0,6,1,1.723502,0.645139,2.182,0.6725,3,0
872294,1,1,413,8,2,4,209,19,8,12,0,0,0,0,4,7,0.628436,1.587793,0.6655,2.0585,1,1
872295,2,2,417,13,5,5,426,15,6,9,0,0,0,0,8,6,0.964054,1.235472,1.1199999999999999,1.571,1,1
872296,2,3,202,15,8,9,417,13,5,10,1,1,1,1,6,3,2.021186,1.940283,1.42,1.361,0,3
872297,2,4,416,13,6,9,194,19,9,15,0,1,0,1,4,4,1.116466,2.487816,0.6345,2.196,0,3
