match_id,home,away,home_id,home_total_shots,home_shots_on_goal,home_shots_insidebox,away_id,away_total_shots,away_shots_on_goal,away_shots_insidebox,home_scored_penalties,away_scored_penalties,home_total_penalties,away_total_penalties,home_shots_outsidebox,away_shots_outsidebox,home_xGol,away_xGol,home_xPoints,away_xPoints,home_Points,away_Points
871164,1,6,169,8,2,5,157,23,10,14,0,0,0,0,3,9,0.662401,1.877122,0.59,2.2159999999999997,0,3
871165,1,0,165,14,4,7,168,8,3,3,0,0,0,0,7,5,1.031891,0.516903,1.722,0.9195,3,0
871166,3,1,182,19,8,13,159,7,3,4,0,0,0,0,6,3,1.6550449999999999,0.5523199999999999,2.177,0.5305,3,0
871167,3,1,192,32,12,23,174,5,2,3,0,0,0,0,9,2,2.867851,0.404907,2.7135,0.181,3,0
871168,3,1,163,18,7,12,167,2,1,1,0,0,0,0,6,1,1.544964,0.147413,2.4575,0.33,3,0
871169,2,2,161,11,3,5,162,10,4,3,0,0,0,0,6,7,0.774397,0.591567,1.4700000000000002,1.1595,1,1
871170,1,2,176,16,3,4,164,13,6,9,0,0,0,0,12,4,0.8883079999999999,1.1400569999999999,1.1724999999999999,1.5499999999999998,0,3
871171,0,4,170,11,2,9,160,19,7,12,0,0,0,0,2,7,1.065393,1.582296,1.0130000000000001,1.7375,0,3
871172,1,1,172,11,2,4,173,28,9,15,0,0,0,0,7,13,0.701648,2.1365309999999997,0.534,2.3175000000000003,1,1
871173,2,0,157,24,8,13,161,8,2,4,0,0,0,0,11,4,1.841705,0.589652,2.2635,0.5285,3,0
871174,1,2,168,24,10,18,170,6,4,2,0,0,0,0,6,4,2.20545,0.36949,2.5705,0.2995,0,3
871175,2,2,173,9,5,5,192,13,4,7,0,0,0,0,4,6,0.699733,0.994559,1.1215000000000002,1.5825,1,1
871176,1,3,160,16,7,8,165,13,6,7,0,0,0,0,8,6,1.179304,0.994559,1.4965,1.2069999999999999,0,3
871177,0,0,164,11,5,7,182,10,2,2,0,0,0,0,4,8,0.919895,0.518818,1.67,1.001,1,1
871178,3,2,167,23,12,17,176,11,5,6,0,0,1,0,6,5,2.928702,0.847146,2.534,0.352,3,0
871179,1,1,159,12,5,8,169,11,1,11,0,0,0,0,4,0,1.029976,1.210891,1.214,1.5055,1,1
871180,2,2,174,12,4,8,163,14,8,11,1,0,1,0,4,3,1.863309,1.322887,1.718,1.102,1,1
871181,2,2,162,5,3,4,172,14,7,7,0,0,0,0,1,7,0.47765599999999997,1.031891,0.823,1.7970000000000002,1,1
871182,2,3,165,6,4,2,162,14,7,8,0,0,0,0,4,6,0.36949,1.1046399999999998,0.6915,1.962,0,3
871183,0,3,168,14,3,6,167,10,5,7,0,0,0,0,8,3,0.9591419999999999,0.882563,1.4,1.2805,0,3
871184,2,1,182,7,3,4,173,16,2,10,0,0,0,0,3,6,0.5523199999999999,1.324802,0.7595000000000001,1.982,3,0
871185,1,0,163,11,6,8,159,17,4,11,1,0,2,0,3,6,2.65931,1.434883,2.0700000000000003,0.6785,3,0
871186,1,1,169,9,3,4,192,5,2,3,0,0,0,0,5,2,0.626984,0.404907,1.5025,1.0325,1,1
871187,0,0,161,17,6,12,174,10,2,6,0,0,0,1,5,4,1.507632,1.643147,1.2705,1.4894999999999998,1,1
871188,0,7,176,13,7,9,157,22,12,14,0,1,0,1,4,8,1.1400569999999999,2.673123,0.5565,2.254,0,3
871189,1,2,170,7,2,3,164,13,6,8,0,0,0,1,4,5,0.47957099999999997,1.9006409999999998,0.47150000000000003,2.3445,0,3
871190,0,1,172,17,4,13,160,9,3,4,0,0,0,0,4,5,1.5803809999999998,0.626984,2.053,0.71,0,3
871191,1,1,157,33,20,22,163,5,3,4,0,0,0,0,11,1,2.8324339999999997,0.47765599999999997,2.685,0.2315,1,1
871192,2,0,173,16,7,13,161,9,4,7,1,0,1,0,3,2,2.376382,0.845231,2.3705,0.5335,3,0
871193,1,0,160,29,13,20,176,15,5,11,0,0,1,0,9,4,3.370941,1.3602189999999998,2.4025000000000003,0.4585,3,0
871194,0,0,192,7,2,4,172,14,5,10,0,0,0,0,3,4,0.5523199999999999,1.250138,0.8345,1.907,1,1
871195,0,3,164,18,3,11,168,8,5,4,0,0,0,0,7,4,1.4722149999999998,0.589652,2.0389999999999997,0.6915,0,3
871196,1,0,167,21,5,13,170,11,1,7,0,0,0,0,8,4,1.729709,0.919895,1.9535,0.821,3,0
871197,0,1,159,13,3,4,165,22,7,20,0,0,0,0,9,2,0.7763119999999999,2.276284,0.49750000000000005,2.3575,0,3
871198,1,6,174,16,7,13,182,12,7,9,1,0,1,0,3,3,2.376382,1.102725,2.1725000000000003,0.6295,0,3
871199,3,4,162,10,4,7,169,10,7,8,1,0,1,0,3,2,1.7158959999999999,0.9553119999999999,1.9164999999999999,0.8815,0,3
871200,1,0,165,15,5,12,167,7,2,5,0,0,0,0,3,2,1.432968,0.625069,1.8875,0.793,3,0
871201,2,3,168,15,6,11,160,6,4,5,0,0,0,0,4,1,1.3602189999999998,0.5877370000000001,1.9625,0.7969999999999999,0,3
871202,1,1,182,7,2,2,157,21,6,12,0,0,0,0,5,9,0.406822,1.65696,0.49650000000000005,2.3005,1,1
871203,0,1,163,14,2,10,164,11,5,7,0,0,0,0,4,4,1.250138,0.919895,1.6295,1.085,0,3
871204,4,0,169,14,9,11,173,4,0,4,1,0,1,0,3,0,2.15622,0.440324,2.4775,0.36550000000000005,3,0
871205,2,4,161,9,3,7,192,18,5,12,0,1,0,1,2,6,0.845231,2.378297,0.5175000000000001,2.301,0,3
871206,0,2,176,19,5,9,162,16,7,13,0,1,0,1,10,3,1.364049,2.376382,0.8255,1.9689999999999999,0,3
871207,0,2,170,7,1,3,159,15,6,10,0,0,0,0,4,5,0.47957099999999997,1.2874700000000001,0.677,2.032,0,3
871208,1,1,172,13,4,8,174,12,3,8,0,0,0,0,5,4,1.067308,1.029976,1.3755,1.346,1,1
871209,2,2,157,19,6,14,172,7,3,3,0,1,0,1,5,4,1.727794,1.312904,1.682,1.1455,1,1
871210,3,0,173,15,5,12,165,5,0,4,0,0,0,0,3,1,1.432968,0.47765599999999997,2.094,0.6335,3,0
871211,0,0,160,12,7,9,163,14,5,11,0,0,0,0,3,3,1.102725,1.322887,1.186,1.5175,1,1
871212,0,1,192,8,3,5,182,12,3,8,0,0,0,1,3,4,0.662401,1.863309,0.582,2.2275,0,3
871213,4,1,167,21,9,16,164,9,2,6,0,0,1,0,5,3,2.781289,0.772482,2.5115,0.365,3,0
871214,0,1,169,10,0,6,161,7,3,5,0,0,0,0,4,2,0.809814,0.625069,1.4735,1.1345,0,3
871215,2,2,159,17,6,12,168,11,5,6,0,0,0,0,5,5,1.507632,0.847146,1.813,0.9325,1,1
871216,3,1,174,20,8,12,176,10,2,8,0,0,0,0,8,2,1.619628,0.9553119999999999,1.8699999999999999,0.8895,3,0
871217,0,1,162,12,7,7,170,15,6,6,0,0,1,0,5,9,1.7905600000000002,0.996474,1.9165,0.862,0,3
871218,1,0,170,10,4,8,157,19,6,11,0,0,0,0,2,8,0.9553119999999999,1.509547,0.9785,1.7515,3,0
871219,3,0,163,21,10,13,173,12,5,8,0,0,0,0,8,4,1.729709,1.029976,1.828,0.8825000000000001,3,0
871220,1,1,168,19,7,16,162,19,7,13,0,0,0,0,3,6,1.873292,1.6550449999999999,1.543,1.2289999999999999,1,1
871221,2,0,182,16,4,11,161,5,0,3,0,0,0,0,5,2,1.397551,0.404907,2.1574999999999998,0.5925,3,0
871222,1,1,164,11,2,8,159,4,2,3,0,0,0,0,3,1,0.992644,0.367575,1.8889999999999998,0.794,1,1
871223,1,1,176,7,0,1,192,18,3,13,0,0,0,0,6,5,0.33407299999999995,1.617713,0.487,2.3365,1,1
871224,0,0,167,10,3,6,160,14,4,8,0,0,0,0,4,6,0.809814,1.1046399999999998,1.12,1.5795,1,1
871225,1,3,172,15,2,8,169,13,8,6,0,0,0,0,7,7,1.141972,0.92181,1.532,1.2015,0,3
871226,1,0,165,17,5,12,174,3,0,2,0,0,0,0,5,1,1.507632,0.257494,2.2680000000000002,0.4285,3,0
871227,4,0,157,20,9,15,168,10,5,6,0,0,0,0,5,4,1.837875,0.809814,2.0915,0.7305,3,0
871228,4,0,173,17,9,14,176,2,1,2,1,0,2,0,3,0,3.319796,0.220162,2.8680000000000003,0.08449999999999999,3,0
871229,2,1,160,13,6,11,164,15,7,7,0,0,0,0,2,8,1.285555,1.069223,1.552,1.218,3,0
871230,3,2,192,21,10,15,165,22,8,16,0,0,0,0,6,6,1.8752069999999998,1.985288,1.3419999999999999,1.475,3,0
871231,2,0,169,13,4,7,182,16,5,9,0,0,0,0,6,7,0.994559,1.252053,1.1260000000000001,1.5099999999999998,3,0
871232,3,2,161,19,6,10,172,14,7,9,0,0,0,0,9,5,1.436798,1.177389,1.6115,1.193,3,0
871233,1,1,159,14,5,9,167,16,4,11,0,0,0,0,5,5,1.177389,1.397551,1.209,1.5274999999999999,1,1
871234,2,3,174,17,6,13,170,12,6,8,0,0,0,0,4,4,1.5803809999999998,1.029976,1.7435,0.9635,0,3
871235,5,1,162,14,8,10,163,13,8,11,0,0,0,0,4,2,1.250138,1.285555,1.2854999999999999,1.3344999999999998,3,0
871236,2,2,165,12,6,8,157,9,3,4,0,0,0,0,4,5,1.029976,0.626984,1.633,1.0285,1,1
871237,4,0,168,13,7,9,174,2,1,2,0,0,0,0,4,0,1.1400569999999999,0.220162,2.143,0.5495,3,0
871238,1,1,164,9,3,6,173,13,3,7,0,0,0,0,3,6,0.772482,0.994559,1.183,1.5034999999999998,1,1
871239,1,2,167,17,6,12,162,8,3,7,0,1,0,1,5,1,1.507632,1.641232,1.2790000000000001,1.4,0,3
871240,5,2,163,14,6,9,192,5,3,4,1,1,1,1,5,1,2.010722,1.310989,1.8425,1.008,3,0
871241,3,0,176,11,5,8,169,12,2,7,0,0,0,0,3,5,0.992644,0.957227,1.3895,1.3255000000000001,3,0
871242,1,1,170,17,5,12,161,11,7,7,0,0,0,0,5,4,1.507632,0.919895,1.8015,0.9495,1,1
871243,0,1,172,9,3,8,182,7,4,6,0,0,0,0,1,1,0.91798,0.697818,1.48,1.1105,0,3
871244,2,2,159,13,3,7,160,9,4,7,1,0,1,0,6,2,1.8278919999999999,0.845231,2.009,0.718,1,1
871245,5,0,157,16,8,12,160,6,0,5,0,0,0,0,4,1,1.4703,0.5877370000000001,2.0629999999999997,0.685,3,0
871246,3,2,173,14,5,11,159,15,6,11,0,1,0,1,3,4,1.322887,2.193552,0.8565,1.9180000000000001,3,0
871247,2,0,182,16,5,12,165,14,6,8,0,0,0,0,4,6,1.4703,1.1046399999999998,1.6704999999999999,1.1005,3,0
871248,3,2,192,15,6,11,170,5,2,3,0,0,0,0,4,2,1.3602189999999998,0.404907,2.1265,0.6025,3,0
871249,5,1,169,19,10,15,168,5,2,4,2,0,2,0,4,1,3.4672089999999995,0.47765599999999997,2.7595,0.152,3,0
871250,2,2,161,16,4,12,163,9,5,7,0,0,0,0,4,2,1.4703,0.845231,1.8395000000000001,0.9179999999999999,1,1
871251,4,1,172,17,7,14,176,15,5,10,1,0,1,0,3,5,2.486463,1.2874700000000001,2.071,0.73,3,0
871252,0,3,174,15,2,9,167,17,7,13,0,2,0,2,6,4,1.214721,3.247047,0.4625,2.4305,0,3
