match_id,home,away,home_id,home_total_shots,home_shots_on_goal,home_shots_insidebox,away_id,away_total_shots,away_shots_on_goal,away_shots_insidebox,home_scored_penalties,away_scored_penalties,home_total_penalties,away_total_penalties,home_shots_outsidebox,away_shots_outsidebox,home_xGol,away_xGol,home_xPoints,away_xPoints,home_Points,away_Points
871520,0,1,98,16,3,6,97,7,4,5,0,0,0,0,10,2,1.171456,0.641617,1.7994999999999999,0.895,0,3
871521,0,2,108,8,2,4,81,15,7,11,0,0,0,0,4,4,0.640088,1.390425,0.808,1.9335,0,3
871522,2,0,99,12,3,8,96,14,4,8,0,0,0,0,4,6,1.068852,1.1745139999999998,1.3095,1.396,3,0
871523,0,3,83,10,1,6,85,19,7,16,0,0,0,0,4,3,0.8544700000000001,1.873549,0.7185,2.0465,0,3
871524,1,3,82,4,2,2,79,26,8,14,0,0,0,0,2,12,0.320044,2.134646,0.29100000000000004,2.5265,0,3
871525,0,1,84,12,5,11,91,14,2,5,0,0,0,0,1,9,1.231932,1.011434,1.495,1.229,0,3
871526,5,0,80,16,9,10,77,8,3,5,0,0,0,0,6,3,1.388896,0.694448,1.8800000000000001,0.867,3,0
871527,1,1,106,11,2,8,95,10,3,5,0,1,0,1,3,5,1.0160209999999998,1.678159,0.957,1.862,1,1
871528,1,1,93,17,4,9,116,20,4,14,0,0,0,0,8,6,1.387367,1.8176599999999998,1.094,1.6095,1,1
871529,1,1,110,9,1,7,94,19,6,12,0,0,0,0,2,7,0.855999,1.656109,0.778,1.9495,1,1
871530,0,1,98,9,3,5,84,12,3,8,0,0,0,0,4,4,0.747279,1.068852,1.079,1.6105,0,3
871531,2,1,91,11,4,9,80,20,6,14,0,0,0,0,2,6,1.070381,1.8176599999999998,0.924,1.8945,3,0
871532,2,1,77,11,5,11,82,7,2,5,1,0,1,0,0,2,2.05715,0.641617,2.2809999999999997,0.4755,3,0
871533,3,2,97,13,5,9,83,9,4,6,0,0,0,0,4,3,1.176043,0.801639,1.6145,1.017,3,0
871534,2,1,81,14,7,9,79,7,3,7,0,0,0,0,5,0,1.228874,0.7503369999999999,1.7445,0.9485,3,0
871535,1,0,85,13,4,11,106,6,3,2,0,0,0,1,2,4,1.2847629999999999,1.303755,1.384,1.3545,3,0
871536,1,0,116,12,3,8,110,7,2,6,0,0,0,0,4,1,1.068852,0.695977,1.678,1.07,3,0
871537,0,0,95,12,4,10,99,10,4,5,0,0,0,0,2,5,1.1775719999999998,0.80011,1.6525,1.0805,1,1
871538,5,0,94,12,9,11,108,7,3,6,0,0,0,0,1,1,1.231932,0.695977,1.7355,0.8965000000000001,3,0
871539,1,0,96,14,3,7,93,11,1,8,0,0,0,0,7,3,1.1201539999999999,1.0160209999999998,1.454,1.277,3,0
871540,1,3,108,17,5,11,97,12,8,9,0,0,0,0,6,3,1.496087,1.123212,1.7029999999999998,1.116,0,3
871541,1,3,99,14,2,8,110,9,4,6,0,0,0,0,6,3,1.1745139999999998,0.801639,1.619,1.0235,0,3
871542,0,0,83,12,4,4,116,8,2,4,0,0,0,0,8,4,0.8514120000000001,0.640088,1.508,1.093,1,1
871543,2,1,79,10,4,7,96,14,5,8,0,0,0,0,3,6,0.9088299999999999,1.1745139999999998,1.162,1.5665,3,0
871544,2,1,82,10,4,9,95,8,2,6,1,0,1,0,1,2,1.8955989999999998,0.748808,2.1725,0.5940000000000001,3,0
871545,0,1,84,18,5,8,77,16,3,8,0,0,0,0,10,8,1.3858380000000001,1.280176,1.433,1.3,0,3
871546,0,1,80,12,3,11,85,15,8,13,0,0,0,0,1,2,1.231932,1.499145,1.169,1.5655000000000001,0,3
871547,1,1,81,15,4,9,94,11,4,7,0,0,0,0,6,4,1.281705,0.9616609999999999,1.5845000000000002,1.1055,1,1
871548,0,1,106,8,4,7,98,6,4,4,0,0,0,0,1,2,0.8031679999999999,0.534426,1.586,1.054,0,3
871549,0,3,93,9,2,5,91,20,11,13,0,0,0,0,4,7,0.747279,1.7633,0.7235,2.075,0,3
871550,1,3,98,12,3,5,99,7,3,6,0,0,0,0,7,1,0.905772,0.695977,1.5070000000000001,1.082,0,3
871551,1,1,108,11,3,4,106,9,2,6,1,0,1,0,7,3,1.6766299999999998,0.801639,1.95,0.782,1,1
871552,4,1,91,10,6,7,83,7,2,5,1,0,1,0,3,2,1.7868789999999999,0.641617,2.17,0.5855,3,0
871553,0,3,77,16,5,9,81,15,7,11,0,0,0,0,7,4,1.334536,1.390425,1.3455,1.363,0,3
871554,2,1,97,7,4,3,79,20,4,14,0,0,0,0,4,6,0.532897,1.8176599999999998,0.5695,2.2525,3,0
871555,2,1,85,12,4,4,84,4,1,4,0,0,0,0,8,0,0.8514120000000001,0.428764,1.694,0.9035,3,0
871556,1,0,116,21,6,16,80,4,0,0,1,0,1,0,5,4,2.8572599999999997,0.211324,2.7835,0.11699999999999999,3,0
871557,1,3,95,9,3,5,94,17,7,11,1,0,1,0,4,6,1.625328,1.496087,1.474,1.26,0,3
871558,4,2,96,12,6,9,82,23,6,11,0,0,0,0,3,12,1.123212,1.813073,0.9135000000000001,1.8210000000000002,3,0
871559,2,2,110,19,6,10,93,5,2,4,0,0,0,0,9,1,1.547389,0.481595,2.158,0.607,1,1
871560,2,3,77,14,8,9,95,15,7,12,0,0,0,0,5,3,1.228874,1.444785,1.24,1.5590000000000002,0,3
871561,2,1,99,10,6,7,108,14,5,7,0,0,0,0,3,7,0.9088299999999999,1.1201539999999999,1.171,1.4815,3,0
871562,1,0,79,12,6,9,116,10,3,6,1,0,1,1,3,4,2.001261,1.732519,1.5765,1.2255,3,0
871563,0,2,82,11,1,6,91,11,7,5,0,0,0,0,5,6,0.907301,0.852941,1.3855,1.2715,0,3
871564,3,2,84,14,6,8,110,17,6,9,1,0,1,0,6,8,2.0525629999999997,1.387367,1.767,0.9650000000000001,3,0
871565,1,1,80,19,8,8,96,5,2,3,0,0,0,0,11,2,1.438669,0.42723500000000003,2.12,0.5820000000000001,1,1
871566,1,2,81,10,2,7,98,6,1,1,1,0,1,0,3,5,1.7868789999999999,0.371346,2.3649999999999998,0.40349999999999997,0,3
871567,1,2,106,11,4,8,97,14,5,8,0,0,0,0,3,6,1.0160209999999998,1.1745139999999998,1.2120000000000002,1.4695,0,3
871568,3,0,94,14,4,11,83,8,3,5,0,0,0,0,3,3,1.337594,0.694448,1.836,0.8535,3,0
871569,0,0,93,24,4,11,85,11,3,7,0,0,0,0,13,4,1.865904,0.9616609999999999,1.9715,0.8305,1,1
871570,1,1,108,11,3,5,84,9,2,5,0,0,0,0,6,4,0.852941,0.747279,1.3725,1.213,1,1
871571,1,1,91,6,4,4,99,21,7,14,0,0,1,0,2,7,1.412475,1.870491,1.0945,1.6669999999999998,1,1
871572,0,0,97,10,3,4,93,7,2,4,0,0,0,0,6,3,0.7457499999999999,0.5872569999999999,1.4445000000000001,1.127,1,1
871573,4,1,83,17,6,11,106,11,2,9,1,0,2,0,6,2,3.252185,1.070381,2.5174999999999996,0.3555,3,0
871574,1,0,85,23,8,16,81,18,7,8,0,0,0,0,7,10,2.084873,1.3858380000000001,1.824,0.978,3,0
871575,1,0,116,17,5,11,82,8,1,4,0,0,0,0,6,4,1.496087,0.640088,2.0260000000000002,0.738,3,0
871576,0,3,95,12,1,5,79,10,7,8,0,1,0,1,7,2,0.905772,1.8412389999999998,0.7705000000000001,1.9935,0,3
871577,3,2,94,14,5,11,80,7,5,5,0,0,0,0,3,2,1.337594,0.641617,1.8624999999999998,0.788,3,0
871578,3,2,96,14,7,6,77,13,6,6,1,0,1,0,8,7,1.9438429999999998,1.012963,1.9895,0.74,3,0
871579,1,1,110,9,2,5,98,15,7,11,0,0,0,1,4,4,0.747279,2.268474,0.5165,2.343,1,1
871580,0,3,98,8,1,3,85,11,6,8,0,0,0,0,5,3,0.585728,1.0160209999999998,0.9375,1.689,0,3
871581,1,2,77,7,2,6,94,14,5,11,0,1,0,1,1,3,0.695977,2.215643,0.5065,2.3265,0,3
871582,1,3,99,14,4,8,106,19,11,14,0,1,0,1,6,5,1.1745139999999998,2.6428779999999996,0.612,2.194,0,3
871583,4,3,79,20,7,13,91,9,6,6,0,0,0,0,7,3,1.7633,0.801639,2.055,0.7235,3,0
871584,1,2,82,10,4,6,80,21,10,16,0,0,0,0,4,5,0.8544700000000001,1.9792109999999998,0.6849999999999999,2.109,0,3
871585,1,1,84,11,5,8,83,11,4,5,1,0,1,0,3,6,1.8940699999999997,0.852941,2.1045,0.7085,1,1
871586,0,1,81,13,3,12,116,12,4,7,0,0,0,0,1,5,1.339123,1.014492,1.635,1.1195,0,3
871587,2,1,93,19,10,14,108,10,2,4,0,0,0,0,5,6,1.7648289999999998,0.7457499999999999,2.085,0.6920000000000001,3,0
871588,2,2,96,17,6,14,95,11,5,8,0,0,0,1,3,3,1.6591669999999998,1.8940699999999997,1.201,1.5415,1,1
871589,2,2,110,13,4,7,97,20,5,13,0,0,0,0,6,7,1.067323,1.7633,0.8905,1.8555,1,1
871590,1,0,108,18,5,7,98,5,1,4,0,0,0,0,11,1,1.331478,0.481595,2.0309999999999997,0.7304999999999999,3,0
871591,2,0,91,8,5,5,77,7,4,4,0,0,1,0,3,3,1.5724969999999998,0.5872569999999999,2.067,0.6635,3,0
871592,1,2,97,14,8,10,84,16,5,11,0,0,0,0,4,5,1.283234,1.4432559999999999,1.293,1.4965,0,3
871593,1,1,83,13,4,6,99,10,6,6,0,0,0,0,7,4,1.012963,0.8544700000000001,1.4915,1.232,1,1
871594,1,0,80,6,3,4,79,15,5,8,0,0,0,0,2,7,0.534426,1.227345,0.8089999999999999,1.916,3,0
871595,4,3,85,19,11,10,110,16,5,10,1,0,1,0,9,6,2.4254379999999998,1.388896,1.9900000000000002,0.8160000000000001,3,0
871596,3,0,116,13,8,8,96,9,0,8,0,0,1,0,5,1,1.9997319999999998,0.9103589999999999,2.145,0.73,3,0
871597,2,2,95,12,5,9,81,13,5,8,0,0,0,0,3,5,1.123212,1.121683,1.3215000000000001,1.3275000000000001,1,1
871598,0,0,106,12,4,7,93,11,3,8,0,0,0,0,5,3,1.014492,1.0160209999999998,1.3715,1.3760000000000001,1,1
871599,3,0,94,14,3,7,82,8,3,3,0,0,0,0,7,5,1.1201539999999999,0.585728,1.751,0.931,3,0
871600,4,2,98,12,7,10,95,9,5,6,2,0,3,0,2,3,3.811719,0.801639,2.7030000000000003,0.176,3,0
871601,1,2,77,6,3,4,116,12,4,9,0,0,0,0,2,3,0.534426,1.123212,0.8765000000000001,1.8915,0,3
871602,1,1,99,16,7,11,82,7,3,3,0,1,2,1,5,4,3.1993539999999996,1.410946,2.317,0.573,1,1
871603,1,2,97,9,2,6,85,15,7,12,0,0,0,0,3,3,0.801639,1.444785,0.8939999999999999,1.7805,0,3
871604,1,1,79,19,7,15,94,3,2,3,0,1,0,1,4,0,1.819189,1.199622,1.7885,0.9490000000000001,1,1
871605,1,0,84,14,9,8,106,12,2,8,0,0,0,0,6,4,1.1745139999999998,1.068852,1.4055,1.296,3,0
871606,1,0,81,6,2,4,80,11,4,6,0,0,0,0,2,5,0.534426,0.907301,0.9825,1.6295,3,0
871607,1,0,93,22,9,12,83,15,5,7,1,0,1,0,10,8,2.692651,1.172985,2.279,0.616,3,0
871608,0,2,96,13,5,7,91,24,10,15,0,0,0,0,6,9,1.067323,2.083344,0.7965,2.033,0,3
871609,1,1,110,21,6,15,108,13,2,9,0,0,0,0,6,4,1.9248509999999999,1.176043,1.9115,0.892,1,1
871610,2,3,91,11,6,7,81,11,3,8,1,0,1,0,4,3,1.8397099999999997,1.0160209999999998,1.9044999999999999,0.858,0,3
871611,2,2,83,15,5,7,98,13,4,11,0,1,0,1,8,2,1.172985,2.1628119999999997,0.8225,1.9715,1,1
871612,1,0,79,9,4,4,77,8,2,8,0,0,0,0,5,0,0.6929190000000001,0.857528,1.2035,1.5,3,0
871613,1,1,82,16,8,9,93,17,4,11,0,0,0,0,7,6,1.334536,1.496087,1.256,1.4915,1,1
871614,1,1,80,9,3,5,84,13,3,11,1,1,1,1,4,2,1.625328,2.1628119999999997,1.0675000000000001,1.6849999999999998,1,1
871615,5,0,85,9,6,7,108,10,3,6,0,0,0,0,2,4,0.855999,0.8544700000000001,1.3519999999999999,1.31,3,0
871616,2,1,116,16,3,11,99,5,2,3,0,0,0,0,5,2,1.4432559999999999,0.42723500000000003,2.1145,0.6045,3,0
871617,1,1,95,20,4,10,97,6,2,4,0,0,0,0,10,2,1.60022,0.534426,2.116,0.6165,1,1
871618,2,1,106,15,5,9,110,8,2,5,2,0,2,0,6,3,3.0378030000000003,0.694448,2.5989999999999998,0.265,3,0
871619,2,1,94,16,8,8,96,10,4,7,0,0,0,0,8,3,1.280176,0.9088299999999999,1.6545,1.0470000000000002,3,0
871620,1,0,98,11,3,10,77,14,4,9,1,0,1,0,1,5,2.00279,1.228874,1.9,0.9695,3,0
871621,2,3,108,11,6,7,91,6,3,4,1,1,1,1,4,2,1.8397099999999997,1.412475,1.6575,1.1465,0,3
871622,0,2,99,9,3,8,79,14,3,5,0,1,0,1,1,9,0.9103589999999999,1.8894829999999998,0.751,2.037,0,3
871623,0,2,97,12,4,9,82,14,6,8,0,0,0,0,3,6,1.123212,1.1745139999999998,1.312,1.3295000000000001,0,3
871624,0,0,84,9,5,5,116,10,2,6,0,0,0,0,4,4,0.747279,0.8544700000000001,1.2189999999999999,1.4445000000000001,1,1
871625,6,1,81,13,7,11,96,10,6,5,1,1,1,1,2,5,2.1628119999999997,1.678159,1.7125,1.1755,3,0
871626,2,1,85,10,6,8,95,12,3,8,1,0,1,0,2,4,1.8412389999999998,1.068852,1.9035,0.8835000000000001,3,0
871627,2,4,106,17,5,9,80,17,9,14,0,1,0,1,8,3,1.387367,2.537216,0.7915000000000001,2.038,0,3
871628,3,1,93,10,4,9,94,11,5,9,0,0,0,0,1,2,1.01755,1.070381,1.3515,1.381,3,0
871629,0,0,110,6,2,3,83,19,5,11,0,0,0,0,3,8,0.480066,1.6017489999999999,0.5485,2.185,1,1
871630,1,0,91,17,5,9,106,13,6,8,0,0,0,0,8,5,1.387367,1.121683,1.5314999999999999,1.1785,3,0
871631,1,0,83,10,3,6,108,14,6,8,0,0,0,0,4,6,0.8544700000000001,1.1745139999999998,1.059,1.5695,3,0
871632,1,1,79,14,5,12,93,9,6,4,0,0,0,0,2,5,1.391954,0.6929190000000001,1.9055,0.796,1,1
871633,0,1,80,13,2,8,99,13,3,4,0,1,0,1,5,9,1.121683,1.782292,0.9540000000000001,1.8675,0,3
871634,3,1,116,10,4,7,85,16,6,11,0,0,0,0,3,5,0.9088299999999999,1.4432559999999999,0.9855,1.776,3,0
871635,2,1,94,20,5,18,84,6,3,2,0,0,0,0,2,4,2.0351,0.42570600000000003,2.4345,0.377,3,0
871636,2,0,96,11,4,9,98,1,0,1,0,0,0,0,2,0,1.070381,0.107191,2.194,0.4355,3,0
871637,1,2,77,15,6,10,97,10,5,5,0,0,0,0,5,5,1.336065,0.80011,1.7894999999999999,1.013,0,3
871638,1,2,82,8,1,6,81,17,8,12,1,0,1,0,2,5,1.626857,1.5504470000000001,1.411,1.342,0,3
871639,2,3,95,17,7,9,110,9,5,6,0,0,0,0,8,3,1.387367,0.801639,1.784,0.9175,0,3
871640,0,1,98,11,1,4,93,9,3,6,0,0,0,0,7,3,0.798581,0.801639,1.2765,1.325,0,3
871641,0,5,108,19,4,13,96,9,7,8,0,1,0,1,6,1,1.710469,1.788408,1.3085,1.4120000000000001,0,3
871642,2,1,99,11,5,6,94,9,2,7,0,0,0,0,5,2,0.907301,0.855999,1.3875,1.322,3,0
871643,2,2,97,8,6,5,91,16,4,11,0,0,0,0,3,5,0.694448,1.4432559999999999,0.817,1.956,1,1
871644,0,0,83,13,5,9,80,10,6,4,0,0,0,0,4,6,1.176043,0.7457499999999999,1.676,1.0185,1,1
871645,6,1,84,16,10,13,82,4,2,2,0,0,0,0,3,2,1.551976,0.320044,2.3135000000000003,0.44899999999999995,3,0
871646,2,0,85,9,6,6,77,6,0,5,0,0,0,0,3,1,0.801639,0.5887859999999999,1.4825,1.119,3,0
871647,2,2,95,9,6,6,116,15,8,12,0,0,0,0,3,3,0.801639,1.444785,0.8815000000000001,1.8225000000000002,1,1
871648,0,0,106,5,0,3,79,11,4,7,0,0,0,0,2,4,0.42723500000000003,0.9616609999999999,0.8005,1.855,1,1
871649,0,2,110,5,1,3,81,13,4,11,0,0,0,0,2,2,0.42723500000000003,1.2847629999999999,0.6415,2.017,0,3
871650,7,1,91,11,8,10,98,5,2,4,1,0,1,0,1,1,2.00279,0.481595,2.365,0.42200000000000004,3,0
871651,1,2,77,5,1,3,99,10,6,6,0,0,0,0,2,4,0.42723500000000003,0.8544700000000001,0.9465,1.655,0,3
871652,5,1,79,23,13,17,110,10,2,5,0,0,0,0,6,5,2.139233,0.80011,2.229,0.5665,3,0
871653,0,3,82,11,5,9,83,12,7,5,0,0,0,0,2,7,1.070381,0.905772,1.4989999999999999,1.197,0,3
871654,1,2,80,28,7,19,95,8,6,5,1,0,1,0,9,3,3.390157,0.694448,2.6855,0.223,0,3
871655,3,1,81,15,8,12,97,11,3,6,0,0,0,0,3,5,1.444785,0.907301,1.8,0.958,3,0
871656,1,0,116,10,2,6,108,6,1,3,1,0,1,0,4,3,1.732519,0.480066,2.2715,0.54,3,0
871657,1,0,94,8,6,4,85,8,1,5,0,0,0,0,4,3,0.640088,0.694448,1.266,1.3045,3,0
871658,0,0,93,13,2,8,84,6,4,4,0,0,0,0,5,2,1.121683,0.534426,1.8595000000000002,0.8785,1,1
871659,1,1,96,16,7,12,106,17,5,7,0,0,0,0,4,10,1.497616,1.2786469999999999,1.5425,1.2055,1,1
