match_id,home,away,home_id,home_total_shots,home_shots_on_goal,home_shots_insidebox,away_id,away_total_shots,away_shots_on_goal,away_shots_insidebox,home_scored_penalties,away_scored_penalties,home_total_penalties,away_total_penalties,home_shots_outsidebox,away_shots_outsidebox,home_xGol,away_xGol,home_xPoints,away_xPoints,home_Points,away_Points
898652,3,0,212,19,7,15,223,8,1,3,0,0,0,0,4,5,1.534627,0.549026,2.0655,0.622,3,0
898653,2,3,234,19,8,9,4716,12,5,9,0,0,0,0,10,3,1.358863,0.955362,1.6735000000000002,1.0765,0,3
898654,0,1,242,4,2,3,211,13,7,9,0,0,0,0,1,4,0.318454,1.0130050000000002,0.7375,1.86,0,3
898655,2,3,226,17,5,8,217,24,11,16,0,0,0,0,9,8,1.214283,1.852136,0.995,1.841,0,3
898656,1,0,224,9,3,6,227,8,4,6,0,0,0,0,3,2,0.694551,0.636908,1.3185,1.266,3,0
898657,1,2,240,6,1,3,222,10,4,7,0,0,0,0,3,3,0.43374,0.781488,0.9844999999999999,1.659,0,3
898658,1,1,230,9,4,6,212,18,4,9,0,1,0,1,3,9,0.694551,2.095613,0.499,2.2609999999999997,1,1
898659,2,2,762,18,7,14,226,8,5,3,0,0,0,0,4,5,1.44769,0.549026,2.0175,0.683,1,1
898660,1,0,216,15,6,9,223,17,4,11,1,0,1,0,6,6,1.9226839999999998,1.302165,1.7425,0.972,3,0
898661,1,0,4716,17,6,5,242,10,1,7,0,0,0,0,12,3,1.126401,0.781488,1.6364999999999998,1.0594999999999999,3,0
898662,1,1,227,8,2,7,234,7,4,5,0,0,0,0,1,2,0.666202,0.549971,1.4125,1.163,1,1
898663,5,0,211,23,12,15,214,4,1,3,0,0,0,0,8,1,1.765199,0.318454,2.397,0.362,3,0
898664,2,1,222,7,3,6,228,11,3,6,1,0,1,0,1,5,1.373658,0.809837,1.804,0.9359999999999999,3,0
898665,2,0,217,23,10,13,810,17,6,9,0,0,0,0,10,8,1.706611,1.2435770000000002,1.716,1.065,3,0
898666,2,2,240,10,6,7,224,12,5,4,0,1,0,1,3,8,0.781488,1.603285,0.7549999999999999,1.9235,1,1
898667,1,2,214,19,3,11,4716,10,2,8,0,1,1,1,8,2,2.211844,1.605175,1.7670000000000001,1.0394999999999999,0,3
898668,3,1,228,16,7,13,762,11,5,8,0,0,0,0,3,3,1.3031100000000002,0.868425,1.6535000000000002,1.037,3,0
898669,1,0,810,15,6,7,216,19,7,12,0,0,0,0,8,7,1.069703,1.446745,1.0945,1.658,3,0
898670,1,0,226,6,3,1,227,6,1,4,0,0,0,0,5,2,0.375152,0.463034,1.1795,1.3255,3,0
898671,4,1,212,16,7,12,217,9,0,4,0,0,0,0,4,5,1.273816,0.6359630000000001,1.8345,0.8345,3,0
898672,1,1,234,6,3,5,240,12,4,7,0,0,0,0,1,5,0.492328,0.896774,0.946,1.6805,1,1
898673,0,0,224,7,1,4,211,7,1,3,0,0,0,0,3,4,0.5206770000000001,0.491383,1.3205,1.2345,1,1
898674,4,0,242,8,4,6,222,10,1,5,0,0,0,0,2,5,0.636908,0.7229,1.2495,1.37,3,0
898675,1,1,223,12,3,6,230,14,3,12,0,0,0,1,6,2,0.86748,1.9529230000000002,0.6595,2.0675,1,1
898676,0,1,762,12,3,5,230,11,3,8,0,0,0,0,7,3,0.838186,0.868425,1.3005,1.367,0,3
898677,0,2,216,12,3,7,212,18,7,12,0,0,0,0,5,6,0.896774,1.389102,1.0105,1.7595,0,3
898678,0,1,234,23,7,15,224,11,2,6,0,0,0,0,8,5,1.765199,0.809837,2.041,0.7424999999999999,0,3
898679,0,1,4716,12,5,7,810,8,5,5,0,0,0,0,5,3,0.896774,0.607614,1.5550000000000002,1.0425,0,3
898680,1,2,227,9,6,4,228,11,3,6,0,0,0,0,5,5,0.6359630000000001,0.809837,1.1775,1.4575,0,3
898681,4,2,211,32,10,28,226,8,3,3,0,0,0,0,4,5,2.664808,0.549026,2.586,0.28800000000000003,3,0
898682,1,1,222,20,5,13,214,14,3,6,0,0,0,1,7,8,1.5336820000000002,1.7771590000000002,1.28,1.5474999999999999,1,1
898683,0,1,217,30,5,17,223,6,1,2,0,0,0,0,13,4,2.227288,0.40444599999999997,2.4995,0.315,0,3
898684,4,1,240,14,7,3,242,11,5,7,0,0,0,0,11,4,0.894884,0.839131,1.3225,1.287,3,0
898685,0,1,810,18,3,8,227,12,2,3,0,0,0,0,10,9,1.2719260000000001,0.779598,1.766,0.9159999999999999,0,3
898686,3,1,228,25,10,18,4716,10,3,7,1,0,1,0,7,3,2.76276,0.781488,2.492,0.3845,3,0
898687,1,0,226,11,4,5,216,12,3,6,0,0,0,0,6,6,0.780543,0.86748,1.258,1.454,3,0
898688,0,2,230,4,2,3,217,14,7,8,0,0,0,0,1,6,0.318454,1.0413540000000001,0.7090000000000001,1.9655,0,3
898689,3,2,224,18,9,10,222,4,2,2,1,0,1,0,8,2,2.124907,0.28916,2.5404999999999998,0.27149999999999996,3,0
898690,2,1,242,10,2,5,234,12,1,7,0,0,0,0,5,5,0.7229,0.896774,1.123,1.4495,3,0
898691,1,1,214,16,4,7,240,16,5,4,0,0,0,0,9,12,1.127346,1.039464,1.389,1.3385000000000002,1,1
898692,0,1,212,11,4,9,211,13,4,10,0,0,0,0,2,3,0.897719,1.0422989999999999,1.25,1.4535,0,3
898693,3,1,223,18,9,12,762,10,3,4,0,0,0,0,6,6,1.389102,0.693606,1.9365,0.841,3,0
898694,1,1,216,23,7,16,230,10,5,6,1,0,2,0,7,4,3.383279,0.752194,2.683,0.2225,1,1
898695,3,2,224,13,6,7,242,9,4,8,0,0,0,0,6,1,0.954417,0.753139,1.4885,1.199,3,0
898696,0,1,234,10,4,5,214,16,7,9,0,0,0,0,5,7,0.7229,1.185934,0.979,1.721,0,3
898697,0,1,762,8,3,4,217,14,6,8,0,0,0,0,4,6,0.57832,1.0413540000000001,0.905,1.7455,0,3
898698,1,0,4716,11,2,8,226,9,0,5,0,0,0,0,3,4,0.868425,0.665257,1.5125,1.1219999999999999,3,0
898699,1,0,240,10,5,5,228,21,7,16,0,0,0,0,5,5,0.7229,1.679207,0.7135,2.0255,3,0
898700,2,2,222,12,4,7,810,7,5,5,1,0,2,0,5,2,2.48556,0.549971,2.494,0.3015,1,1
898701,1,1,227,9,5,4,212,15,4,10,0,0,0,0,5,5,0.6359630000000001,1.157585,0.9565,1.7255,1,1
898702,5,0,211,18,9,11,223,7,2,3,0,0,0,0,7,4,1.3598080000000001,0.491383,2.0595,0.6924999999999999,3,0
898703,0,0,214,18,3,8,242,13,3,8,0,0,0,0,10,5,1.2719260000000001,0.983711,1.5685,1.108,1,1
898704,4,0,212,18,7,11,234,9,3,1,0,0,0,0,7,8,1.3598080000000001,0.548081,2.002,0.757,3,0
898705,3,0,228,17,6,11,224,3,0,2,0,0,0,0,6,1,1.302165,0.231517,2.1895,0.501,3,0
898706,1,0,226,7,1,7,222,7,1,4,0,0,0,0,0,3,0.608559,0.5206770000000001,1.389,1.2495,3,0
898707,1,5,230,8,3,5,211,19,7,14,0,0,0,0,3,5,0.607614,1.5053329999999998,0.702,2.0505,0,3
898708,0,0,223,13,4,9,227,18,2,10,0,0,0,0,4,8,1.0130050000000002,1.330514,1.1085,1.595,1,1
898709,1,2,762,19,6,6,216,17,7,13,0,0,0,0,13,4,1.270981,1.360753,1.266,1.4215,0,3
898710,0,1,810,25,6,12,240,7,2,1,0,0,0,0,13,6,1.7926030000000002,0.432795,2.33,0.45799999999999996,0,3
898711,0,1,217,28,8,14,4716,12,3,7,0,0,1,0,14,5,2.818513,0.896774,2.4895,0.43,0,3
898712,1,0,224,12,4,5,214,6,3,2,0,0,0,0,7,4,0.838186,0.40444599999999997,1.7075,0.9095,3,0
898713,1,2,216,14,5,10,217,22,10,15,0,1,1,1,4,7,1.8943349999999999,2.5019489999999998,1.0675000000000001,1.7615,0,3
898714,1,2,4716,14,4,6,223,13,4,7,0,1,0,1,8,6,0.982766,1.74881,0.8505,1.9175,0,3
898715,0,2,234,14,5,8,810,21,8,13,0,0,0,0,6,8,1.0413540000000001,1.591325,1.0305,1.7525,0,3
898716,1,2,242,11,2,5,228,21,8,13,0,1,0,1,6,8,0.780543,2.3857180000000002,0.47850000000000004,2.352,0,3
898717,3,1,211,17,6,13,762,4,2,3,1,1,1,1,4,1,2.1551460000000002,1.112847,2.011,0.7585000000000001,3,0
898718,1,4,222,6,0,3,212,24,9,16,0,0,0,0,3,8,0.43374,1.852136,0.4375,2.3565,0,3
898719,3,1,227,15,9,12,230,16,1,9,0,0,0,0,3,7,1.216173,1.185934,1.3900000000000001,1.2965,3,0
898720,0,1,240,11,0,5,226,9,5,7,0,1,0,2,6,2,0.780543,2.312631,0.527,2.303,0,3
898721,3,0,228,15,5,12,234,6,1,3,0,0,0,0,3,3,1.216173,0.43374,2.005,0.7475,3,0
898722,3,0,810,9,4,6,224,16,3,5,1,0,1,0,3,11,1.488944,1.0687579999999999,1.7009999999999998,1.0675,3,0
898723,0,2,223,19,3,8,242,15,6,8,0,0,1,0,11,7,2.123962,1.098997,2.0015,0.7474999999999999,0,3
898724,1,1,226,19,5,10,214,8,1,2,0,0,0,0,9,6,1.388157,0.519732,2.0069999999999997,0.704,1,1
898725,1,2,216,6,2,4,4716,20,7,14,1,0,1,0,2,6,1.257427,1.562976,1.1775,1.5995000000000001,0,3
898726,3,0,217,15,6,7,211,10,3,7,0,0,0,0,8,3,1.069703,0.781488,1.568,1.117,3,0
898728,1,0,762,14,5,7,227,10,1,5,0,0,1,0,7,5,1.8064529999999999,0.7229,2.1155,0.673,3,0
898729,5,1,212,16,11,15,240,8,2,3,0,0,0,0,1,5,1.361698,0.549026,1.9975,0.7350000000000001,3,0
898730,0,0,224,9,2,7,226,9,0,3,0,0,0,0,2,6,0.723845,0.606669,1.3925,1.1815,1,1
898731,0,4,227,3,0,1,217,26,13,17,0,0,0,0,2,9,0.20222299999999999,1.9967160000000002,0.2485,2.6165,0,3
898732,1,1,234,18,4,9,223,12,2,3,0,0,0,0,9,9,1.30122,0.779598,1.745,0.9564999999999999,1,1
898733,1,0,214,9,2,6,228,10,1,6,1,0,1,0,3,4,1.488944,0.752194,1.8995,0.8394999999999999,3,0
898734,2,1,242,9,3,6,810,7,4,3,0,0,0,0,3,4,0.694551,0.491383,1.526,1.088,3,0
898735,1,0,211,27,12,21,216,1,0,1,1,0,2,0,6,0,3.7603210000000002,0.086937,2.9365,0.0325,3,0
898736,1,0,222,13,5,9,762,18,4,14,0,0,0,0,4,4,1.0130050000000002,1.44769,1.082,1.6735,3,0
898737,0,0,4716,2,0,2,212,25,9,13,0,0,0,0,0,12,0.173874,1.821897,0.272,2.558,1,1
898738,2,0,240,17,7,9,230,14,3,6,0,0,0,0,8,8,1.2435770000000002,0.982766,1.566,1.108,3,0
898739,3,0,810,18,9,14,214,8,1,2,0,0,0,0,4,6,1.44769,0.519732,2.089,0.7030000000000001,3,0
898740,0,1,226,16,6,7,234,5,2,2,0,0,0,0,9,3,1.127346,0.346803,1.992,0.6385000000000001,0,3
898741,2,1,762,9,6,8,224,11,2,7,0,0,0,0,1,4,0.753139,0.839131,1.238,1.3925,3,0
898742,4,1,212,17,9,14,242,10,2,5,0,0,0,0,3,5,1.390047,0.7229,1.8820000000000001,0.8875,3,0
898743,2,0,230,11,4,4,4716,6,0,1,1,0,1,0,7,5,1.545642,0.375152,2.231,0.519,3,0
898744,1,1,223,15,5,6,240,18,6,7,1,1,1,1,9,11,1.8348019999999998,2.037025,1.225,1.5214999999999999,1,1
898745,1,0,217,9,4,4,222,10,0,5,0,0,0,0,5,5,0.6359630000000001,0.7229,1.2015,1.4085,3,0
898746,0,0,216,24,4,18,227,10,2,5,0,0,0,0,6,5,1.910724,0.7229,2.186,0.608,1,1
898747,2,2,211,14,8,7,228,8,3,4,0,1,0,1,7,4,1.01206,1.372713,1.0775000000000001,1.57,1,1
898748,0,3,227,9,1,4,211,14,5,8,0,0,0,0,5,6,0.6359630000000001,1.0413540000000001,0.9950000000000001,1.6795,0,3
898749,1,2,234,11,5,6,217,15,10,11,0,0,0,0,5,4,0.809837,1.186879,1.0825,1.6085,0,3
898750,1,0,214,11,2,5,230,11,2,7,0,0,0,0,6,4,0.780543,0.839131,1.319,1.3765,3,0
898751,0,1,224,9,0,5,212,14,2,12,0,0,0,0,4,2,0.665257,1.15853,0.9055,1.7285,0,3
898752,2,1,228,21,8,17,810,8,3,2,1,0,1,0,4,6,2.502894,0.519732,2.561,0.3175,3,0
898753,1,1,222,18,3,12,223,7,3,3,0,0,0,0,6,4,1.389102,0.491383,2.109,0.665,1,1
898754,1,3,4716,15,5,11,762,12,7,11,0,0,0,0,4,1,1.186879,1.01395,1.4465000000000001,1.218,0,3
898755,0,0,242,19,5,11,226,14,2,7,0,0,1,0,8,7,2.211844,1.01206,2.108,0.7114999999999999,1,1
898756,4,0,240,17,12,9,216,3,0,3,0,0,0,0,8,0,1.2435770000000002,0.260811,2.1905,0.5085,3,0
