match_id,home,away,home_id,home_total_shots,home_shots_on_goal,home_shots_insidebox,away_id,away_total_shots,away_shots_on_goal,away_shots_insidebox,home_scored_penalties,away_scored_penalties,home_total_penalties,away_total_penalties,home_shots_outsidebox,away_shots_outsidebox,home_xGol,away_xGol,home_xPoints,away_xPoints,home_Points,away_Points
720896,1,0,536,8,3,5,533,16,2,11,0,0,0,0,3,5,0.7181620000000001,1.51011,0.7535000000000001,1.9775,3,0
720897,1,0,728,7,0,3,540,10,3,4,0,0,0,0,4,6,0.5269360000000001,0.731684,1.0945,1.4625,3,0
720898,3,1,797,8,3,7,724,15,6,8,1,0,1,1,1,7,1.6104150000000002,1.989779,1.115,1.68,3,0
720899,1,1,542,9,1,5,546,11,2,7,0,0,0,0,4,4,0.761816,0.996696,1.1615,1.566,1,1
720900,0,1,531,13,2,6,536,6,1,3,0,0,0,0,7,3,1.010218,0.483282,1.769,0.916,0,3
720901,4,0,543,11,5,7,548,15,5,10,0,0,0,0,4,5,0.996696,1.39267,1.0505,1.699,3,0
720902,0,0,798,12,1,5,538,14,5,7,0,0,0,0,7,7,0.8927780000000001,1.127658,1.188,1.5585,1,1
720903,1,1,724,13,3,5,715,16,5,10,0,0,0,0,8,6,0.936432,1.4363240000000002,1.0105,1.728,1,1
720904,4,3,540,17,8,8,539,14,5,10,0,0,0,0,9,4,1.332406,1.3490160000000002,1.398,1.3465,3,0
720905,2,2,727,8,3,5,529,10,2,4,0,0,0,0,3,6,0.7181620000000001,0.731684,1.2765,1.278,1,1
720906,2,0,541,7,3,5,530,9,6,5,0,0,0,0,2,4,0.6745080000000001,0.761816,1.252,1.392,3,0
720907,2,1,532,21,8,15,797,8,4,5,0,0,0,0,6,3,2.023524,0.7181620000000001,2.2595,0.5795,3,0
720908,2,0,533,13,5,10,728,19,7,12,1,0,1,0,3,7,2.050043,1.714858,1.5875000000000001,1.204,3,0
720909,3,2,531,9,6,6,543,16,8,12,0,0,0,0,3,4,0.8356020000000001,1.5838960000000002,0.835,1.8944999999999999,3,0
720910,3,2,529,19,8,15,797,5,3,5,0,0,0,0,4,0,1.936216,0.5872,2.3245,0.4895,3,0
720911,3,1,538,12,5,7,540,6,3,2,0,0,0,0,5,4,1.04035,0.40949599999999997,1.9024999999999999,0.741,3,0
720912,1,0,546,18,4,12,727,11,2,5,0,0,0,0,6,6,1.6712040000000001,0.849124,1.911,0.844,3,0
720913,4,1,715,15,6,11,798,8,5,3,0,0,0,0,4,5,1.466456,0.57059,2.0275,0.687,3,0
720914,3,4,539,15,9,13,532,15,8,10,0,1,1,1,2,5,2.358709,2.1373510000000002,1.5145,1.2705000000000002,0,3
720915,0,0,541,36,9,19,724,4,0,3,0,0,0,0,17,1,2.973478,0.39597400000000005,2.7395,0.1785,1,1
720916,1,3,548,8,4,8,533,15,8,13,0,0,0,0,0,2,0.93952,1.614028,0.9225000000000001,1.819,0,3
720917,2,1,536,6,2,5,530,15,3,9,0,0,0,0,1,6,0.630854,1.3188840000000002,0.8555,1.9489999999999998,3,0
720918,2,0,728,20,5,12,542,6,4,2,0,0,0,0,8,4,1.758512,0.40949599999999997,2.3575,0.443,3,0
720919,1,1,542,19,5,10,548,9,4,5,1,0,1,0,9,4,2.311967,0.761816,2.3225,0.44100000000000006,1,1
720920,2,0,530,15,5,11,728,5,0,1,0,0,0,0,4,4,1.466456,0.292056,2.3215,0.495,3,0
720921,0,2,543,18,7,10,538,7,5,6,0,1,0,1,8,1,1.523632,1.492975,1.408,1.358,0,3
720922,0,1,798,13,3,7,529,13,4,10,0,0,0,0,6,3,1.084004,1.3053620000000001,1.1815,1.5675,0,3
720923,1,0,546,6,3,3,541,14,4,6,0,0,0,0,3,8,0.483282,1.0538720000000001,0.8315,1.8255,3,0
720924,0,1,724,8,2,3,536,14,4,8,0,0,0,0,5,6,0.57059,1.201444,0.8420000000000001,1.8335,0,3
720925,1,3,727,15,4,6,531,17,5,11,0,0,0,0,9,6,1.097526,1.5537640000000001,1.119,1.6985000000000001,0,3
720926,1,2,532,12,2,7,540,15,4,7,0,1,0,1,5,8,1.04035,1.9159929999999998,0.8019999999999999,1.9585000000000001,0,3
720927,5,0,533,17,7,14,539,7,3,4,0,0,0,0,3,3,1.775122,0.600722,2.213,0.6095,3,0
720928,0,0,797,18,2,11,715,10,5,8,0,0,0,0,7,2,1.5974180000000002,1.026828,1.817,0.9615,1,1
720929,0,0,542,12,1,7,531,10,2,6,0,0,0,0,5,4,1.04035,0.879256,1.5090000000000001,1.2475,1,1
720930,1,1,715,14,4,8,529,13,1,6,0,0,0,0,6,7,1.201444,1.010218,1.5645,1.1745,1,1
720931,1,2,540,11,2,5,797,3,2,2,1,0,1,0,6,1,1.5938050000000001,0.278534,2.359,0.4115,0,3
