match_id,home,away,home_id,home_total_shots,home_shots_on_goal,home_shots_insidebox,away_id,away_total_shots,away_shots_on_goal,away_shots_insidebox,home_scored_penalties,away_scored_penalties,home_total_penalties,away_total_penalties,home_shots_outsidebox,away_shots_outsidebox,home_xGol,away_xGol,home_xPoints,away_xPoints,home_Points,away_Points
731584,3,2,500,18,7,10,514,10,4,6,0,1,0,1,8,4,1.4805679999999999,1.691434,1.242,1.555,3,0
731585,2,2,490,20,9,16,515,12,4,3,1,0,1,0,4,9,2.736274,0.803646,2.4665,0.395,1,1
731586,1,3,511,16,4,11,487,8,4,8,0,1,0,1,5,0,1.421654,1.682538,1.2345,1.537,0,3
731587,2,3,504,15,4,11,488,18,7,9,1,0,1,0,4,9,2.213854,1.43055,1.893,0.8825000000000001,0,3
731588,4,0,505,16,8,12,495,10,4,5,0,0,0,0,4,5,1.4716719999999999,0.7947500000000001,1.888,0.883,3,0
731589,2,0,492,13,4,6,517,8,4,5,1,0,2,0,7,3,2.701498,0.685818,2.5414999999999996,0.35450000000000004,3,0
731590,3,1,497,11,6,8,502,11,8,8,0,0,0,0,3,3,0.9992699999999999,0.9992699999999999,1.402,1.3384999999999998,3,0
731591,0,1,498,16,3,10,489,11,4,5,0,0,0,0,6,6,1.371636,0.849216,1.724,0.9705,0,3
731592,1,2,503,21,8,10,499,7,2,5,0,0,0,0,11,2,1.643966,0.631352,2.1574999999999998,0.6775,0,3
731593,2,2,494,12,6,9,496,10,3,7,1,0,1,0,3,3,1.9504199999999998,0.8947859999999999,2.089,0.707,1,1
731594,0,0,499,22,3,12,500,4,1,3,0,0,0,0,10,1,1.7984679999999997,0.36791799999999997,2.434,0.417,1,1
731595,2,1,502,9,6,6,503,5,1,5,0,0,0,0,3,0,0.7903019999999998,0.52242,1.53,1.088,3,0
731596,1,2,495,6,3,4,492,13,8,8,0,0,0,0,2,5,0.526868,1.108202,0.855,1.879,0,3
731597,1,3,504,8,1,6,505,15,7,9,0,0,0,0,2,6,0.7358359999999999,1.2671519999999998,0.913,1.73,0,3
731598,0,1,496,18,5,10,511,11,3,8,0,0,0,0,8,3,1.4805679999999999,0.9992699999999999,1.7165,1.015,0,3
731599,6,1,487,18,10,11,515,5,2,2,0,0,1,0,7,3,2.377252,0.372366,2.5795,0.2845,3,0
731600,4,1,489,18,5,10,490,7,2,6,1,0,1,0,8,1,2.327234,0.6813699999999999,2.415,0.44600000000000006,3,0
731601,0,4,514,5,0,4,497,28,9,18,0,0,0,0,1,10,0.472402,2.425372,0.29800000000000004,2.58,0,3
731602,0,0,488,19,5,10,498,11,2,5,0,0,0,0,9,6,1.535034,0.849216,1.8739999999999999,0.8865,1,1
731603,3,0,494,21,10,14,517,11,3,8,0,0,0,0,7,3,1.8440379999999998,0.9992699999999999,1.9515,0.834,3,0
731604,1,2,499,13,5,13,502,7,2,6,1,2,1,2,0,1,2.204958,2.374702,1.291,1.4795,0,3
731605,1,0,500,15,3,8,504,5,0,3,0,0,0,0,7,2,1.217134,0.422384,2.0075,0.6745,3,0
731606,2,3,490,9,3,6,495,11,3,5,1,0,1,0,3,6,1.636968,0.849216,1.9075,0.8125,0,3
731607,1,2,511,22,6,12,517,10,3,9,1,0,1,0,10,1,2.6451339999999997,0.994822,2.34,0.476,0,3
731608,2,0,489,21,3,11,487,8,5,4,0,0,1,0,10,4,2.54065,0.6357999999999999,2.4815,0.368,3,0
731609,2,1,492,25,6,15,496,8,4,6,0,0,0,0,10,2,2.11192,0.7358359999999999,2.2735,0.5535,3,0
731610,2,1,497,17,6,13,488,14,7,9,0,0,0,0,4,5,1.576156,1.212686,1.632,1.1099999999999999,3,0
731611,2,2,498,14,3,10,505,8,3,5,0,0,0,0,4,3,1.262704,0.685818,1.7765,0.9045000000000001,1,1
731612,0,1,515,19,6,7,494,9,4,5,0,0,0,0,12,4,1.3849799999999999,0.7402839999999999,1.8425,0.8635,0,3
731613,4,0,503,15,7,12,514,8,2,4,0,0,0,0,3,4,1.4172059999999997,0.6357999999999999,1.9104999999999999,0.749,3,0
731614,0,3,511,15,4,8,498,14,7,10,0,0,0,0,7,4,1.217134,1.262704,1.28,1.4515000000000002,0,3
731615,1,2,495,9,3,4,502,16,5,9,1,0,1,0,5,7,1.5369320000000002,1.321618,1.498,1.2125,0,3
731616,3,2,504,10,6,4,497,15,2,7,0,0,0,0,6,8,0.744732,1.167116,1.019,1.714,3,0
731617,6,1,505,19,11,14,500,7,2,5,0,0,0,0,5,2,1.7351059999999998,0.631352,2.1405,0.6425,3,0
731618,1,1,496,9,4,7,489,13,3,5,0,0,0,0,2,8,0.84032,0.958148,1.2435,1.4495,1,1
731619,2,2,487,28,10,18,490,10,3,6,0,0,0,0,10,4,2.425372,0.844768,2.337,0.518,1,1
731620,0,1,514,10,1,4,499,10,3,7,0,0,0,0,6,3,0.744732,0.8947859999999999,1.1764999999999999,1.4220000000000002,0,3
731621,0,1,488,10,2,5,503,18,6,12,0,0,0,0,5,6,0.7947500000000001,1.5806039999999997,0.813,1.9265,0,3
731622,0,4,494,9,1,1,492,18,8,13,0,0,0,0,8,5,0.540212,1.6306219999999998,0.576,2.153,0,3
731623,1,2,517,14,3,7,515,12,3,4,0,0,0,0,7,8,1.11265,0.853664,1.56,1.1695,0,3
731624,2,1,499,14,5,8,488,8,1,6,0,0,0,0,6,2,1.162668,0.7358359999999999,1.6624999999999999,1.039,3,0
731625,2,2,500,17,6,15,495,11,6,7,1,1,1,1,2,4,2.522858,1.795918,1.838,0.9645,1,1
731626,0,2,490,15,1,9,511,17,5,7,0,0,0,0,6,10,1.2671519999999998,1.2760479999999998,1.383,1.3945,0,3
731627,1,3,502,14,6,5,505,17,5,13,0,0,0,0,9,4,1.0126140000000001,1.576156,0.928,1.7799999999999998,0,3
731628,2,0,489,14,4,8,517,8,2,4,0,0,0,0,6,4,1.162668,0.6357999999999999,1.7734999999999999,0.9435,3,0
731629,1,0,497,12,2,6,494,8,3,6,0,0,0,0,6,2,0.9536999999999999,0.7358359999999999,1.5274999999999999,1.1484999999999999,3,0
731630,2,2,514,15,4,12,504,10,5,7,0,0,0,0,3,3,1.4172059999999997,0.8947859999999999,1.723,1.012,1,1
731631,0,4,498,13,5,5,492,17,9,8,0,0,0,0,8,9,0.958148,1.326066,1.0635,1.6635,0,3
731632,2,3,515,10,5,7,496,26,9,16,0,0,0,0,3,10,0.8947859999999999,2.216404,0.597,2.2199999999999998,0,3
731633,1,1,503,16,5,10,487,6,2,2,0,1,0,1,6,4,1.371636,1.273498,1.4429999999999998,1.2814999999999999,1,1
731634,4,2,511,15,7,11,500,20,5,12,1,0,1,1,4,8,2.213854,2.536202,1.222,1.5575,3,0
731635,3,3,495,10,3,4,504,13,7,8,1,1,1,1,6,5,1.5913979999999999,1.9548679999999998,1.1605,1.5725,1,1
731636,2,2,505,19,6,16,499,22,5,14,0,0,1,0,3,8,2.6818079999999997,1.898504,1.7905,1.0135,1,1
731637,3,2,496,16,6,9,498,5,3,3,1,0,1,0,7,2,2.168284,0.422384,2.506,0.33299999999999996,3,0
731638,3,2,487,10,4,8,497,20,8,17,0,1,0,1,2,3,0.944804,2.786292,0.455,2.4034999999999997,3,0
731639,2,0,492,17,7,7,490,6,1,3,1,0,1,0,10,3,2.1227139999999998,0.47684999999999994,2.4524999999999997,0.401,3,0
731640,1,0,488,17,6,6,514,12,5,8,0,0,0,0,11,4,1.22603,1.053736,1.4949999999999999,1.2329999999999999,3,0
731641,1,2,515,8,2,5,489,18,5,12,0,0,0,0,3,6,0.685818,1.5806039999999997,0.7535000000000001,1.9825,0,3
731642,0,1,494,12,5,6,502,8,2,4,0,1,0,1,6,4,0.9536999999999999,1.482466,0.9870000000000001,1.7295,0,3
731643,1,1,517,7,1,5,503,8,3,4,1,0,1,0,2,4,1.478018,0.6357999999999999,1.95,0.768,1,1
731644,2,3,499,17,6,11,489,13,7,8,1,0,1,0,6,5,2.322786,1.108202,2.187,0.6545,0,3
731645,3,0,500,10,3,5,487,8,4,4,0,0,0,0,5,4,0.7947500000000001,0.6357999999999999,1.507,1.1535,3,0
731646,1,1,490,9,3,2,517,11,4,8,0,0,0,0,7,3,0.59023,0.9992699999999999,0.9465,1.697,1,1
731647,1,2,502,10,3,6,492,12,6,8,0,0,0,1,4,4,0.844768,1.9004020000000001,0.699,2.092,0,3
731648,4,0,504,6,4,2,515,12,4,8,0,0,0,0,4,4,0.426832,1.053736,0.797,1.873,3,0
