match_id,home,away,home_id,home_total_shots,home_shots_on_goal,home_shots_insidebox,away_id,away_total_shots,away_shots_on_goal,away_shots_insidebox,home_scored_penalties,away_scored_penalties,home_total_penalties,away_total_penalties,home_shots_outsidebox,away_shots_outsidebox,home_xGol,away_xGol,home_xPoints,away_xPoints,home_Points,away_Points
868126,0,0,42,17,4,11,34,8,1,5,0,0,0,0,6,3,1.41704,0.6563300000000001,1.917,0.768,1,1
868127,1,1,66,13,4,8,39,10,3,8,0,0,0,0,5,2,1.05909,0.92466,1.465,1.263,1,1
868128,3,1,55,10,7,9,40,16,6,12,0,0,0,0,1,4,0.98423,1.4318,1.0905,1.738,3,0
868129,0,1,49,8,2,6,50,12,3,7,0,0,0,0,2,5,0.7159,0.95471,1.1545,1.5205000000000002,0,3
868130,0,4,52,19,4,9,47,14,6,9,0,0,0,0,10,5,1.38752,1.16347,1.5325,1.2175,0,3
868131,1,4,45,10,4,7,51,19,8,10,1,0,1,0,3,9,1.680624,1.4470900000000002,1.556,1.1764999999999999,0,3
868132,2,2,63,14,6,11,48,15,2,7,0,1,0,1,3,8,1.28261,1.904674,0.969,1.818,1,1
868133,0,1,46,15,6,8,36,11,2,7,0,0,0,0,7,4,1.14871,0.9098999999999999,1.5385,1.192,0,3
868134,3,0,33,18,6,10,35,7,4,6,0,0,0,0,8,1,1.4022800000000002,0.67109,1.8980000000000001,0.875,3,0
868135,0,1,41,8,0,7,65,11,1,3,0,0,0,0,1,8,0.77547,0.67162,1.4095,1.2285,0,3
868136,2,1,66,11,5,8,63,16,4,16,0,0,0,0,3,0,0.96947,1.67008,0.905,1.8655,3,0
868137,2,0,55,12,4,6,35,7,2,4,1,0,1,0,6,3,1.710674,0.5519499999999999,2.1635,0.5775,3,0
868138,3,0,51,16,9,12,40,6,2,5,0,0,0,0,4,1,1.4318,0.56671,1.9885000000000002,0.6719999999999999,3,0
868139,1,0,49,15,5,13,52,10,5,5,0,0,0,0,2,5,1.44656,0.7459500000000001,1.8785,0.8195000000000001,3,0
868140,1,2,45,12,4,8,41,13,5,7,0,0,0,0,4,6,1.01428,0.99952,1.3490000000000002,1.34,0,3
868141,2,1,33,8,4,6,50,5,1,3,0,0,0,0,2,2,0.7159,0.40276,1.5910000000000002,0.942,3,0
868142,1,0,34,20,5,12,36,5,0,4,0,0,0,1,8,1,1.61104,1.2778640000000001,1.6015000000000001,1.1265,3,0
868143,2,0,65,15,5,8,46,6,1,4,0,0,0,0,7,2,1.14871,0.50714,1.9055,0.817,3,0
868144,0,2,47,17,7,13,42,14,5,8,0,0,0,0,4,6,1.53618,1.1038999999999999,1.695,1.108,0,3
868145,1,0,39,17,4,10,48,16,4,9,0,0,0,0,7,7,1.3574700000000002,1.25309,1.45,1.2754999999999999,3,0
868146,1,1,35,16,4,12,65,20,5,11,0,0,0,0,4,9,1.4318,1.5514700000000001,1.2965,1.424,1,1
868147,3,2,42,24,5,19,33,6,4,3,0,0,0,0,5,3,2.20727,0.44756999999999997,2.5364999999999998,0.3615,3,0
868148,0,0,52,6,1,4,34,16,7,14,0,0,0,0,2,2,0.50714,1.55094,0.567,2.174,1,1
868149,0,1,36,10,5,6,47,10,3,7,0,0,0,0,4,3,0.80552,0.8650899999999999,1.2770000000000001,1.361,0,3
868150,0,0,63,10,6,3,55,6,0,3,0,0,0,0,7,3,0.62681,0.44756999999999997,1.478,1.121,1,1
868151,2,2,46,9,2,8,51,13,4,7,0,0,0,0,1,6,0.87985,0.99952,1.252,1.474,1,1
868152,0,0,40,15,3,10,49,11,2,9,0,0,0,0,5,2,1.2678500000000001,1.02904,1.535,1.142,1,1
868153,3,0,50,13,7,10,39,10,1,6,1,0,1,0,3,4,1.993764,0.80552,2.1155,0.669,3,0
868154,0,1,41,8,5,6,66,16,5,11,0,0,0,0,2,5,0.7159,1.37223,0.8685,1.8585,0,3
868155,2,0,48,11,4,9,45,5,2,4,0,0,0,0,2,1,1.02904,0.46233,1.8525,0.8140000000000001,3,0
