home,away,won,home_attack,home_defense,away_attack,away_defense
2,0,home,0.739914,0.8759025,1.1227943333333334,1.1349440833333333
1,0,home,1.1227943333333334,1.1349440833333333,0.739914,0.8759025
3,0,home,1.636122617647059,0.6937426764705883,1.1635063235294119,1.3576268823529412
2,0,home,1.7746637647058823,0.6217643823529412,0.8473854705882353,1.4847807352941176
2,0,home,1.0047073235294117,1.3523830588235295,1.1297882647058823,1.1839426764705883
0,1,away,1.4023074705882352,1.148691088235294,1.0423168235294118,1.3349275588235294
1,2,away,1.1227943333333334,1.1349440833333333,1.450728794117647,0.8615751176470589
3,0,home,1.1629417941176472,1.3383759705882352,1.017026911764706,1.1346391764705883
3,0,home,0.9217326176470588,1.390173088235294,0.9800565882352942,1.1694483529411765
0,2,away,1.0125845294117648,1.4064153529411765,1.2507966176470589,0.981759705882353
0,2,away,1.1081658529411764,1.0803626470588235,1.018544823529412,1.3619043529411765
2,0,home,1.450728794117647,0.8615751176470589,1.1081658529411764,1.0803626470588235
1,2,away,1.2507966176470589,0.981759705882353,1.636122617647059,0.6937426764705883
2,2,draw,0.9800565882352942,1.1694483529411765,1.1227943333333334,1.1349440833333333
1,2,away,1.1297882647058823,1.1839426764705883,1.7746637647058823,0.6217643823529412
1,2,away,0.8473854705882353,1.4847807352941176,1.0125845294117648,1.4064153529411765
3,0,home,1.017026911764706,1.1346391764705883,1.0047073235294117,1.3523830588235295
0,1,away,1.0423168235294118,1.3349275588235294,1.1629417941176472,1.3383759705882352
0,0,draw,1.018544823529412,1.3619043529411765,1.4023074705882352,1.148691088235294
2,1,home,1.1635063235294119,1.3576268823529412,0.9217326176470588,1.390173088235294
2,0,home,1.636122617647059,0.6937426764705883,0.8473854705882353,1.4847807352941176
1,3,away,1.0047073235294117,1.3523830588235295,1.018544823529412,1.3619043529411765
4,0,home,1.4023074705882352,1.148691088235294,1.1635063235294119,1.3576268823529412
2,3,away,1.1227943333333334,1.1349440833333333,1.2507966176470589,0.981759705882353
0,2,away,1.1629417941176472,1.3383759705882352,1.450728794117647,0.8615751176470589
0,3,away,0.9217326176470588,1.390173088235294,1.0423168235294118,1.3349275588235294
2,0,home,1.017026911764706,1.1346391764705883,0.9800565882352942,1.1694483529411765
1,1,draw,1.0125845294117648,1.4064153529411765,1.7746637647058823,0.6217643823529412
2,1,home,1.1081658529411764,1.0803626470588235,1.1297882647058823,1.1839426764705883
3,0,home,1.7746637647058823,0.6217643823529412,1.1081658529411764,1.0803626470588235
2,1,home,1.450728794117647,0.8615751176470589,0.9217326176470588,1.390173088235294
0,0,draw,1.2507966176470589,0.981759705882353,1.4023074705882352,1.148691088235294
1,0,home,0.9800565882352942,1.1694483529411765,1.1629417941176472,1.3383759705882352
1,1,draw,1.1297882647058823,1.1839426764705883,1.636122617647059,0.6937426764705883
1,1,draw,0.8473854705882353,1.4847807352941176,1.1227943333333334,1.1349440833333333
0,1,away,1.0423168235294118,1.3349275588235294,1.0047073235294117,1.3523830588235295
2,1,home,1.018544823529412,1.3619043529411765,1.0125845294117648,1.4064153529411765
1,1,draw,1.1635063235294119,1.3576268823529412,1.017026911764706,1.1346391764705883
1,1,draw,1.636122617647059,0.6937426764705883,1.7746637647058823,0.6217643823529412
0,0,draw,1.0047073235294117,1.3523830588235295,1.2507966176470589,0.981759705882353
0,5,away,0.9800565882352942,1.1694483529411765,1.450728794117647,0.8615751176470589
0,0,draw,1.4023074705882352,1.148691088235294,0.8473854705882353,1.4847807352941176
2,2,draw,1.1227943333333334,1.1349440833333333,1.1297882647058823,1.1839426764705883
2,2,draw,1.1629417941176472,1.3383759705882352,1.1635063235294119,1.3576268823529412
1,2,away,0.9217326176470588,1.390173088235294,1.018544823529412,1.3619043529411765
1,1,draw,1.017026911764706,1.1346391764705883,1.0423168235294118,1.3349275588235294
2,2,draw,1.0125845294117648,1.4064153529411765,1.1081658529411764,1.0803626470588235
5,0,home,1.7746637647058823,0.6217643823529412,1.1227943333333334,1.1349440833333333
3,1,home,1.450728794117647,0.8615751176470589,1.017026911764706,1.1346391764705883
3,1,home,1.2507966176470589,0.981759705882353,0.9217326176470588,1.390173088235294
0,0,draw,1.1297882647058823,1.1839426764705883,1.0125845294117648,1.4064153529411765
1,1,draw,0.8473854705882353,1.4847807352941176,1.1629417941176472,1.3383759705882352
2,1,home,1.0423168235294118,1.3349275588235294,0.9800565882352942,1.1694483529411765
0,1,away,1.018544823529412,1.3619043529411765,1.636122617647059,0.6937426764705883
1,1,draw,1.1635063235294119,1.3576268823529412,1.0047073235294117,1.3523830588235295
2,2,draw,1.1081658529411764,1.0803626470588235,1.4023074705882352,1.148691088235294
1,0,home,1.636122617647059,0.6937426764705883,1.0125845294117648,1.4064153529411765
2,2,draw,1.0047073235294117,1.3523830588235295,0.8473854705882353,1.4847807352941176
1,1,draw,0.9800565882352942,1.1694483529411765,1.2507966176470589,0.981759705882353
1,3,away,1.4023074705882352,1.148691088235294,1.450728794117647,0.8615751176470589
2,1,home,1.1227943333333334,1.1349440833333333,1.1081658529411764,1.0803626470588235
1,2,away,1.1629417941176472,1.3383759705882352,1.7746637647058823,0.6217643823529412
3,2,home,0.9217326176470588,1.390173088235294,1.1297882647058823,1.1839426764705883
1,1,draw,1.017026911764706,1.1346391764705883,1.018544823529412,1.3619043529411765
0,0,draw,1.0423168235294118,1.3349275588235294,1.1635063235294119,1.3576268823529412
2,1,home,1.7746637647058823,0.6217643823529412,1.0047073235294117,1.3523830588235295
