match_id,home,away,home_id,home_total_shots,home_shots_on_goal,home_shots_insidebox,away_id,away_total_shots,away_shots_on_goal,away_shots_insidebox,home_scored_penalties,away_scored_penalties,home_total_penalties,away_total_penalties,home_shots_outsidebox,away_shots_outsidebox,home_xGol,away_xGol,home_xPoints,away_xPoints,home_Points,away_Points
718372,2,4,106,11,3,6,85,16,8,7,0,0,0,0,5,9,0.907301,1.225816,1.0695000000000001,1.6404999999999998,0,3
718373,3,3,80,21,9,15,99,17,5,11,1,0,1,0,6,6,2.8028999999999997,1.496087,2.069,0.7525,1,1
718374,1,1,112,10,4,3,93,13,3,11,0,0,0,0,7,2,0.69139,1.2847629999999999,0.911,1.8645,1,1
718375,0,2,91,9,2,2,116,4,2,3,0,0,0,0,7,1,0.584199,0.374404,1.476,1.0365,0,3
718376,3,1,82,32,11,22,97,5,4,2,0,0,0,0,10,3,2.8865119999999997,0.37287499999999996,2.722,0.1765,3,0
718377,1,1,84,11,3,9,81,7,1,5,0,0,0,0,2,2,1.070381,0.641617,1.673,0.9825,1,1
718378,1,0,94,14,5,8,83,4,1,2,0,0,0,0,6,2,1.1745139999999998,0.320044,2.025,0.5840000000000001,3,0
718379,1,1,1063,10,2,5,79,8,6,6,0,0,0,0,5,2,0.80011,0.748808,1.3515000000000001,1.29,1,1
718380,1,1,95,13,4,10,110,10,6,8,0,0,0,0,3,2,1.230403,0.96319,1.5825,1.1285,1,1
718381,2,0,77,16,4,10,94,7,2,5,0,0,0,0,6,2,1.388896,0.641617,1.926,0.837,3,0
718382,2,2,99,16,4,14,112,12,4,9,0,1,0,1,2,3,1.6063359999999998,2.001261,1.1535,1.5995000000000001,1,1
718383,2,2,116,19,9,12,97,14,7,6,0,0,0,0,7,8,1.656109,1.065794,1.741,0.943,1,1
718384,2,1,79,15,4,10,82,6,2,3,0,0,0,0,5,3,1.336065,0.480066,2.0505,0.7035,3,0
718385,3,1,81,19,5,14,1063,11,7,7,0,0,0,0,5,4,1.7648289999999998,0.9616609999999999,1.8975,0.8685,3,0
718386,0,1,83,18,5,10,80,12,5,10,0,0,0,0,8,2,1.494558,1.1775719999999998,1.5735,1.178,0,3
718387,4,0,84,11,5,9,78,13,4,7,1,0,1,0,2,6,1.94843,1.067323,1.9845,0.8165,3,0
718388,0,2,93,11,4,8,85,12,3,7,0,0,0,0,3,5,1.0160209999999998,1.014492,1.327,1.309,0,3
718389,3,1,95,11,5,7,106,11,5,9,0,0,0,0,4,2,0.9616609999999999,1.070381,1.2765,1.468,3,0
718390,1,2,110,12,3,7,91,7,4,6,0,0,0,0,5,1,1.014492,0.695977,1.5855,1.1025,0,3
718391,2,3,78,10,3,8,116,13,5,8,0,1,0,1,2,5,0.96319,1.9997319999999998,0.7424999999999999,2.0500000000000003,0,3
718392,1,1,106,12,6,6,77,8,2,4,1,1,1,1,6,4,1.838181,1.5181369999999998,1.5935000000000001,1.1795,1,1
718393,2,1,97,14,7,11,79,9,3,4,0,1,0,1,3,5,1.337594,1.5709680000000001,1.2205,1.489,3,0
718394,3,1,80,14,7,8,95,12,4,12,0,1,0,1,6,0,1.1745139999999998,2.164341,0.7935,1.9665000000000001,3,0
718395,0,2,112,17,2,11,110,10,5,3,0,0,0,0,6,7,1.496087,0.69139,1.941,0.7895,0,3
718396,0,2,91,7,0,5,81,13,5,10,0,0,0,0,2,3,0.641617,1.230403,0.881,1.8255,0,3
718397,2,0,82,11,4,8,1063,14,2,6,0,0,0,0,3,8,1.0160209999999998,1.065794,1.3165,1.4145,3,0
718398,0,2,83,19,7,13,84,9,3,6,0,0,0,0,6,3,1.710469,0.801639,1.993,0.748,0,3
718399,4,0,85,13,7,10,99,14,2,8,0,0,0,0,3,6,1.230403,1.1745139999999998,1.4304999999999999,1.305,3,0
718400,0,2,94,10,1,6,93,7,3,6,0,0,0,0,4,1,0.8544700000000001,0.695977,1.4629999999999999,1.228,0,3
718401,1,4,77,10,5,7,83,8,4,8,0,1,0,1,3,0,0.9088299999999999,1.735577,0.7775000000000001,2.0124999999999997,0,3
718402,1,1,99,7,4,6,106,5,1,3,0,0,0,0,1,2,0.695977,0.42723500000000003,1.5764999999999998,1.0234999999999999,1,1
718403,1,0,116,13,4,7,79,6,2,5,0,0,0,0,6,1,1.067323,0.5887859999999999,1.7665,0.9375,3,0
718404,2,0,81,17,6,9,94,13,2,10,0,0,0,0,8,3,1.387367,1.230403,1.508,1.234,3,0
718405,2,2,84,12,3,8,91,8,3,7,0,1,1,1,4,1,1.946901,1.6812169999999997,1.547,1.258,1,1
718406,2,1,85,14,5,9,80,12,5,5,1,0,1,0,5,7,2.106923,0.905772,2.123,0.6739999999999999,3,0
718407,0,0,93,10,2,4,97,6,3,2,0,0,0,0,6,4,0.7457499999999999,0.42570600000000003,1.5655,0.9595,1,1
718408,1,2,1063,12,5,8,78,13,3,8,0,0,0,0,4,5,1.068852,1.121683,1.303,1.411,0,3
718409,3,0,95,10,6,8,112,15,5,4,1,0,1,0,2,11,1.8412389999999998,1.009905,1.9284999999999999,0.83,3,0
718410,1,1,110,8,3,3,82,6,2,2,0,0,0,0,5,4,0.585728,0.42570600000000003,1.4385,1.145,1,1
718411,0,0,77,9,1,5,81,6,1,5,0,0,0,0,4,1,0.747279,0.5887859999999999,1.4865000000000002,1.1585,1,1
718412,0,1,116,17,4,14,95,6,1,5,0,0,0,0,3,1,1.6591669999999998,0.5887859999999999,2.143,0.5965,0,3
718413,2,1,79,7,4,4,93,11,5,7,0,1,0,1,3,4,0.5872569999999999,1.8397099999999997,0.565,2.2785,3,0
718414,1,0,97,8,1,3,84,13,1,8,0,0,0,1,5,5,0.585728,1.9997319999999998,0.5095000000000001,2.3154999999999997,3,0
718415,3,1,80,15,8,11,110,12,7,7,0,0,0,0,4,5,1.390425,1.014492,1.6255,1.1205,3,0
718416,1,2,112,6,2,5,85,15,5,8,0,0,0,0,1,7,0.5887859999999999,1.227345,0.8035,1.9104999999999999,0,3
718417,3,1,91,14,6,9,1063,8,2,3,1,0,1,0,5,5,2.106923,0.585728,2.376,0.4375,3,0
718418,3,3,82,15,6,9,78,15,7,6,0,0,0,0,6,9,1.281705,1.118625,1.4580000000000002,1.1885000000000001,1,1
718419,3,1,83,14,6,10,106,10,2,5,0,0,0,0,4,5,1.283234,0.80011,1.708,0.9284999999999999,3,0
718420,6,0,94,21,10,12,99,4,1,3,0,0,0,0,9,1,1.761771,0.374404,2.3625000000000003,0.418,3,0
718421,1,1,78,10,3,6,94,18,8,11,0,0,0,0,4,7,0.8544700000000001,1.548918,0.905,1.89,1,1
718422,1,2,106,11,2,8,112,6,4,4,1,0,1,0,3,2,1.8940699999999997,0.534426,2.332,0.4585,0,3
718423,1,3,99,12,4,7,91,6,3,5,0,0,0,0,5,1,1.014492,0.5887859999999999,1.7029999999999998,0.9540000000000001,0,3
718424,1,1,80,12,2,9,97,12,5,3,0,0,0,0,3,9,1.123212,0.7970520000000001,1.5885,1.1175000000000002,1,1
718425,2,3,81,13,4,7,116,13,5,7,1,1,1,1,6,6,1.9453719999999999,1.9453719999999999,1.443,1.3605,0,3
718426,2,0,85,16,5,12,82,10,4,2,0,0,0,0,4,8,1.497616,0.63703,2.0185,0.749,3,0
718427,3,1,93,9,5,6,83,11,2,9,0,0,0,0,3,2,0.801639,1.070381,1.154,1.5899999999999999,3,0
718428,0,3,1063,11,6,5,84,14,9,11,0,0,0,0,6,3,0.852941,1.337594,1.0085,1.712,0,3
718429,1,2,95,10,3,8,79,16,7,8,0,1,0,1,2,8,0.96319,2.158225,0.6675,2.123,0,3
718430,1,1,110,6,3,4,77,17,6,7,0,1,0,1,2,10,0.534426,2.1566959999999997,0.38249999999999995,2.4145000000000003,1,1
718431,3,2,77,18,5,13,112,2,2,2,0,0,0,0,5,0,1.657638,0.214382,2.4425000000000003,0.342,3,0
718432,2,0,116,13,7,9,93,3,0,1,1,0,1,0,4,2,2.054092,0.21285300000000001,2.5925,0.241,3,0
718433,2,0,79,12,5,10,81,10,3,5,0,0,0,0,2,5,1.1775719999999998,0.80011,1.5999999999999999,1.065,3,0
718434,1,1,97,6,1,5,99,8,4,6,0,0,0,0,1,2,0.5887859999999999,0.748808,1.16,1.473,1,1
718435,3,0,91,12,4,5,78,4,1,2,1,0,1,0,7,2,1.783821,0.320044,2.4325,0.35450000000000004,3,0
718436,1,1,82,12,4,5,95,6,3,3,0,0,0,0,7,3,0.905772,0.480066,1.651,0.9139999999999999,1,1
718437,2,0,83,8,4,5,110,15,4,11,1,0,1,0,3,4,1.5724969999999998,1.390425,1.4785,1.1925,3,0
718438,2,1,84,20,9,15,106,6,2,6,0,0,0,0,5,0,1.87202,0.643146,2.222,0.5775,3,0
718439,2,0,94,12,4,6,85,13,0,6,0,0,0,0,6,7,0.960132,1.012963,1.3569999999999998,1.3955,3,0
718440,1,1,1063,18,6,9,80,15,5,9,1,0,1,0,9,6,2.318247,1.281705,2.0215,0.7915,1,1
718441,1,1,78,8,1,6,83,13,7,10,0,0,0,0,2,3,0.748808,1.230403,0.9944999999999999,1.724,1,1
718442,1,1,106,9,4,8,93,13,2,8,0,0,0,0,1,5,0.9103589999999999,1.121683,1.1555,1.4255,1,1
718443,1,0,99,9,3,4,79,9,2,7,0,0,0,0,5,2,0.6929190000000001,0.855999,1.1895,1.4500000000000002,3,0
718444,2,0,80,14,8,8,91,9,3,7,1,0,1,0,6,2,2.0525629999999997,0.855999,2.1375,0.6385,3,0
718445,4,1,81,16,5,12,97,15,7,10,0,1,0,1,4,5,1.497616,2.214114,0.9984999999999999,1.766,3,0
718446,0,3,112,9,2,4,94,21,8,16,0,0,0,0,5,5,0.6929190000000001,1.9792109999999998,0.5589999999999999,2.2794999999999996,0,3
718447,1,0,82,15,6,8,116,18,5,7,0,0,0,0,7,11,1.227345,1.331478,1.2955,1.4364999999999999,3,0
718448,2,1,85,13,2,7,77,7,2,6,1,0,1,0,6,1,1.9453719999999999,0.695977,2.211,0.585,3,0
718449,5,1,95,12,6,7,1063,4,2,3,0,1,0,1,5,1,1.014492,1.252453,1.178,1.5470000000000002,3,0
718450,1,0,110,8,3,6,84,11,3,7,0,0,0,0,2,4,0.748808,0.9616609999999999,1.172,1.4785,3,0
718451,4,1,116,12,5,8,112,9,4,4,0,0,0,0,4,5,1.068852,0.6929190000000001,1.6415000000000002,1.024,3,0
718452,1,1,79,13,3,8,106,14,5,9,0,0,0,0,5,5,1.121683,1.228874,1.307,1.447,1,1
718453,1,1,97,15,4,9,78,11,5,6,0,0,0,0,6,5,1.281705,0.907301,1.6415,1.1305,1,1
718454,0,0,81,15,1,9,85,10,4,7,0,0,0,0,6,3,1.281705,0.9088299999999999,1.62,1.065,1,1
718455,3,1,91,14,4,8,82,13,4,6,0,1,0,1,6,7,1.1745139999999998,1.891012,0.9490000000000001,1.805,3,0
718456,2,1,83,8,4,8,99,4,1,4,0,0,0,0,0,0,0.857528,0.428764,1.726,0.9019999999999999,3,0
718457,3,2,84,17,7,13,80,13,8,7,1,0,1,0,4,6,2.482856,1.067323,2.1919999999999997,0.5645,3,0
718458,1,2,93,18,5,6,110,7,4,3,0,0,0,0,12,4,1.277118,0.532897,1.9649999999999999,0.7609999999999999,0,3
718459,1,0,94,18,3,15,95,8,2,4,0,0,0,0,3,4,1.7663579999999999,0.640088,2.13,0.6519999999999999,3,0
718460,2,2,1063,17,6,9,77,4,2,3,0,0,0,0,8,1,1.387367,0.374404,2.1879999999999997,0.5700000000000001,1,1
718461,1,2,77,3,2,3,84,14,5,4,1,0,1,0,0,10,1.199622,0.957074,1.499,1.1295,0,3
718462,3,2,78,16,6,12,93,12,8,9,1,0,1,0,4,3,2.375665,1.123212,2.117,0.6215,3,0
718463,2,0,106,7,3,4,91,5,2,3,0,0,0,0,3,2,0.5872569999999999,0.42723500000000003,1.4405000000000001,1.1105,3,0
718464,0,1,99,12,1,4,81,9,4,7,0,0,0,0,8,2,0.8514120000000001,0.855999,1.3475,1.323,0,3
718465,2,1,80,13,4,9,116,18,10,12,1,0,1,0,4,6,2.054092,1.603278,1.68,1.11,3,0
718466,1,1,112,9,4,5,1063,11,3,6,0,0,0,0,4,5,0.747279,0.907301,1.201,1.45,1,1
718467,2,0,82,19,10,9,83,12,1,10,0,0,0,0,10,2,1.493029,1.1775719999999998,1.6375000000000002,1.149,3,0
718468,2,1,85,17,6,12,79,11,3,8,0,0,0,0,5,3,1.5504470000000001,1.0160209999999998,1.726,1.0035,3,0
718469,4,0,95,15,6,9,97,5,0,5,0,0,0,0,6,0,1.281705,0.535955,1.9420000000000002,0.7835,3,0
718470,2,2,110,14,5,13,94,13,5,9,0,0,0,0,1,4,1.446314,1.176043,1.5234999999999999,1.2115,1,1
718471,2,3,78,18,6,8,85,9,5,9,0,0,0,0,10,0,1.3858380000000001,0.964719,1.6735,1.036,0,3
718472,4,0,116,23,12,12,110,11,3,6,0,0,0,0,11,5,1.8674330000000001,0.907301,2.02,0.759,3,0
718473,1,1,79,11,6,7,77,9,5,5,0,0,0,0,4,4,0.9616609999999999,0.747279,1.5650000000000002,1.155,1,1
718474,1,2,97,9,3,7,106,16,5,12,0,1,0,1,2,4,0.855999,2.375665,0.542,2.3175,0,3
718475,0,0,81,15,4,10,112,13,4,12,0,0,0,0,5,1,1.336065,1.339123,1.3115,1.3725,1,1
718476,2,2,83,20,6,17,95,16,6,12,0,0,0,0,3,4,1.98074,1.497616,1.651,1.0665,1,1
718477,0,1,84,22,6,15,82,8,2,2,0,0,0,0,7,6,1.977682,0.531368,2.348,0.459,0,3
718478,0,0,93,11,4,5,91,12,3,6,0,0,0,0,6,6,0.852941,0.960132,1.27,1.4315,1,1
718479,4,1,94,25,12,17,80,6,4,4,0,1,0,1,8,2,2.244895,1.412475,1.9025,0.9115,3,0
718480,3,2,1063,18,4,11,99,9,4,6,0,0,0,0,7,3,1.548918,0.801639,1.936,0.798,3,0
718481,1,0,77,8,4,6,97,10,3,6,1,0,1,0,2,4,1.626857,0.8544700000000001,1.9455,0.8215,3,0
718482,4,0,106,13,5,8,116,14,5,3,0,0,0,0,5,11,1.121683,0.902714,1.5294999999999999,1.1865,3,0
718483,1,2,99,18,6,10,84,9,4,6,0,0,0,0,8,3,1.494558,0.801639,1.9175,0.9095,0,3
718484,2,1,80,12,4,7,81,9,1,6,0,0,0,0,5,3,1.014492,0.801639,1.5135,1.1965,3,0
718485,3,3,112,20,9,9,78,19,5,12,0,0,0,0,11,7,1.54586,1.656109,1.342,1.446,1,1
718486,2,2,91,17,8,11,79,15,8,12,0,1,0,1,6,3,1.496087,2.322834,0.9355,1.899,1,1
718487,3,1,85,14,7,8,83,12,6,8,0,0,0,0,6,4,1.1745139999999998,1.068852,1.4485000000000001,1.276,3,0
718488,2,0,94,30,7,23,82,4,2,3,0,0,0,0,7,1,2.8352099999999996,0.374404,2.722,0.179,3,0
718489,1,1,95,21,3,9,93,10,3,7,0,0,1,0,12,3,2.47674,0.9088299999999999,2.342,0.536,1,1
718490,0,1,110,15,3,9,1063,14,4,7,0,0,0,0,6,7,1.281705,1.1201539999999999,1.4515000000000002,1.264,0,3
718491,1,2,78,16,4,8,106,14,4,10,0,0,0,0,8,4,1.280176,1.283234,1.356,1.3985,0,3
718492,2,2,116,9,4,7,77,12,5,6,0,0,0,0,2,6,0.855999,0.960132,1.235,1.4165,1,1
718493,1,1,79,10,3,9,83,7,3,5,0,0,1,0,1,2,1.8955989999999998,0.641617,2.228,0.5545,1,1
718494,0,2,97,6,0,3,94,11,5,7,0,0,0,0,3,4,0.480066,0.9616609999999999,0.9085000000000001,1.733,0,3
718495,1,0,81,14,4,6,110,5,2,4,0,0,0,0,8,1,1.065794,0.481595,1.8405,0.815,3,0
718496,1,1,91,8,3,5,95,7,4,2,1,1,1,1,3,5,1.5724969999999998,1.356586,1.5125000000000002,1.258,1,1
718497,0,1,82,15,6,9,80,11,3,6,0,0,0,0,6,5,1.281705,0.907301,1.62,1.078,0,3
718498,0,1,84,20,2,10,112,4,1,3,0,0,0,0,10,1,1.60022,0.374404,2.251,0.43000000000000005,0,3
718499,1,0,93,12,3,11,99,4,0,3,0,0,0,0,1,1,1.231932,0.374404,2.0445,0.6785,3,0
718500,1,3,1063,8,4,5,85,15,8,12,0,0,0,0,3,3,0.694448,1.444785,0.7665,1.9204999999999999,0,3
718501,1,3,77,9,3,8,91,14,8,12,0,0,0,0,1,2,0.9103589999999999,1.391954,1.0045,1.7095,0,3
718502,1,0,106,8,3,6,1063,13,3,9,1,0,1,0,2,4,1.626857,1.176043,1.672,1.0925,3,0
718503,2,2,99,19,7,10,116,9,2,6,0,0,0,0,9,3,1.547389,0.801639,1.868,0.8414999999999999,1,1
718504,1,2,80,14,6,10,93,8,4,5,0,0,0,0,4,3,1.283234,0.694448,1.85,0.9264999999999999,0,3
718505,1,3,112,20,7,8,82,10,7,4,0,0,0,0,12,6,1.4914999999999998,0.7457499999999999,1.9609999999999999,0.873,0,3
718506,0,1,83,3,1,1,81,15,5,9,0,0,0,0,2,6,0.21285300000000001,1.281705,0.4785,2.2195,0,3
718507,0,0,85,22,5,11,84,4,2,2,0,0,0,0,11,2,1.7602419999999999,0.320044,2.4065,0.3935,1,1
718508,1,2,94,10,2,8,79,6,2,4,0,0,0,0,2,2,0.96319,0.534426,1.686,0.9410000000000001,0,3
718509,5,2,95,19,6,14,78,13,2,8,1,0,1,0,5,5,2.6428779999999996,1.121683,2.266,0.5695,3,0
718510,2,0,110,10,3,6,97,9,3,6,0,0,0,0,4,3,0.8544700000000001,0.801639,1.4315,1.255,3,0
718511,2,2,78,12,5,9,80,19,5,12,0,0,0,0,3,7,1.123212,1.656109,1.0274999999999999,1.7594999999999998,1,1
718512,1,1,116,18,7,9,85,13,6,8,0,0,0,0,9,5,1.440198,1.121683,1.6055,1.1235,1,1
718513,2,1,79,13,4,9,110,7,3,2,0,0,0,0,4,5,1.176043,0.478537,1.923,0.7735000000000001,3,0
718514,0,1,97,17,2,9,83,5,1,2,0,0,0,0,8,3,1.387367,0.37287499999999996,2.1755,0.6040000000000001,0,3
718515,1,2,81,16,4,10,106,9,4,6,0,1,0,1,6,3,1.388896,1.679688,1.226,1.5545,0,3
718516,4,0,91,8,5,5,112,6,0,4,1,0,1,0,3,2,1.5724969999999998,0.534426,2.1065,0.5954999999999999,3,0
718517,1,0,82,8,2,3,99,10,3,5,0,0,0,0,5,5,0.585728,0.80011,1.171,1.51,3,0
718518,0,3,84,12,5,7,95,15,5,11,0,0,0,0,5,4,1.014492,1.390425,1.119,1.6475,0,3
718519,1,2,93,5,2,4,77,13,4,9,1,1,1,1,1,4,1.3596439999999999,2.054092,0.9865,1.761,0,3
718520,0,5,1063,12,2,5,94,18,10,14,0,0,0,0,7,4,0.905772,1.711998,0.7745,1.8744999999999998,0,3
718521,0,1,77,13,3,8,99,16,3,8,0,1,0,1,5,8,1.121683,2.158225,0.775,2.0275,0,3
718522,0,4,106,17,6,10,82,9,4,5,0,0,0,0,7,4,1.441727,0.747279,1.856,0.8574999999999999,0,3
718523,0,0,79,14,2,10,80,13,2,6,0,0,0,0,4,7,1.283234,1.012963,1.5594999999999999,1.1535,1,1
718524,4,1,112,4,3,3,97,18,6,10,0,0,0,0,1,8,0.374404,1.494558,0.4915,2.242,3,0
718525,3,2,83,15,5,8,116,4,2,4,0,0,0,0,7,0,1.227345,0.428764,1.984,0.6859999999999999,3,0
718526,2,0,85,9,2,7,91,13,3,5,1,0,1,0,2,8,1.734048,0.958603,1.907,0.8514999999999999,3,0
718527,2,0,93,17,6,12,1063,4,0,1,1,0,1,0,5,3,2.428496,0.265684,2.7135000000000002,0.1945,3,0
718528,1,2,94,21,8,14,84,8,3,7,0,1,0,1,7,1,1.870491,1.6812169999999997,1.537,1.239,0,3
718529,0,2,95,11,3,9,81,8,3,6,0,0,0,0,2,2,1.070381,0.748808,1.5705,1.0805,0,3
718530,1,2,110,20,3,8,78,7,4,5,0,0,0,0,12,2,1.4914999999999998,0.641617,1.9875,0.7364999999999999,0,3
718531,2,3,78,12,3,5,79,13,3,7,0,1,0,1,7,6,0.905772,1.9453719999999999,0.7364999999999999,2.0244999999999997,0,3
718532,0,2,99,7,1,5,95,15,5,10,0,0,0,0,2,5,0.641617,1.336065,0.8355,1.8875,0,3
718533,1,1,97,17,5,7,85,17,4,13,0,0,0,0,10,4,1.2786469999999999,1.604807,1.1555,1.5665,1,1
718534,1,1,80,19,6,14,112,6,2,5,0,0,0,0,5,1,1.7648289999999998,0.5887859999999999,2.163,0.5815,1,1
718535,1,1,81,14,6,9,93,7,2,5,1,0,1,0,5,2,2.106923,0.641617,2.3325,0.4635,1,1
718536,2,1,91,11,3,9,94,16,6,8,1,0,1,0,2,8,1.94843,1.280176,1.843,0.995,3,0
718537,4,1,82,9,6,5,77,13,6,3,0,0,0,0,4,10,0.747279,0.849883,1.259,1.3780000000000001,3,0
718538,2,1,84,9,3,7,116,8,4,7,0,0,0,0,2,1,0.855999,0.8031679999999999,1.371,1.303,3,0
718539,0,1,1063,14,6,9,83,8,3,6,0,0,0,0,5,2,1.228874,0.748808,1.7265000000000001,0.997,0,3
718540,1,1,110,15,4,8,106,8,2,4,0,0,0,0,7,4,1.227345,0.640088,1.8395,0.873,1,1
718541,0,1,77,7,4,5,1063,8,5,5,0,0,0,0,2,3,0.641617,0.694448,1.244,1.3075,0,3
718542,0,1,78,6,2,4,81,18,6,10,0,0,0,0,2,8,0.534426,1.494558,0.6225,2.1350000000000002,0,3
718543,0,3,106,26,10,15,84,9,4,5,0,0,0,0,11,4,2.189006,0.747279,2.2904999999999998,0.5515,0,3
718544,0,0,99,12,7,8,93,7,2,5,0,0,0,0,4,2,1.068852,0.641617,1.6724999999999999,0.9430000000000001,1,1
718545,1,0,116,11,4,6,94,5,0,2,0,0,0,0,5,3,0.907301,0.37287499999999996,1.77,0.845,3,0
718546,3,1,79,13,5,5,97,18,5,8,0,0,0,0,8,10,0.958603,1.3858380000000001,1.012,1.6375,3,0
718547,1,1,80,11,4,10,85,15,3,7,0,0,0,0,1,8,1.124741,1.172985,1.3815000000000002,1.383,1,1
718548,0,2,112,8,1,2,95,19,7,12,0,0,0,0,6,7,0.531368,1.656109,0.5685,2.1855,0,3
718549,0,1,82,11,2,5,110,13,5,6,0,0,0,0,6,7,0.852941,1.012963,1.2005,1.5015,0,3
718550,0,0,83,8,4,5,91,9,1,8,0,0,0,0,3,1,0.694448,0.9103589999999999,1.169,1.4835,1,1
718551,0,0,97,14,4,6,77,5,0,4,0,0,0,0,8,1,1.065794,0.481595,1.802,0.8215,1,1
718552,1,1,81,22,6,15,79,5,4,2,0,0,0,0,7,3,1.977682,0.37287499999999996,2.44,0.366,1,1
718553,4,0,91,20,10,15,99,6,1,3,1,0,1,0,5,3,2.750069,0.480066,2.6630000000000003,0.248,3,0
718554,2,1,84,13,5,9,83,11,3,6,1,0,1,0,4,5,2.054092,0.907301,2.1225,0.6535,3,0
718555,2,0,85,20,9,15,106,6,3,4,0,0,0,0,5,2,1.87202,0.534426,2.2785,0.482,3,0
718556,0,1,93,14,2,8,112,17,5,8,0,0,0,0,6,9,1.1745139999999998,1.333007,1.234,1.4525000000000001,0,3
718557,6,0,94,19,11,16,78,5,1,2,0,0,0,0,3,3,1.873549,0.37287499999999996,2.4175000000000004,0.39649999999999996,3,0
718558,1,2,1063,12,4,8,116,15,4,12,0,0,0,0,4,3,1.068852,1.444785,1.143,1.6295000000000002,0,3
718559,3,1,95,19,8,14,82,9,5,7,0,0,0,0,5,2,1.7648289999999998,0.855999,2.033,0.7324999999999999,3,0
718560,0,1,110,6,2,5,80,19,8,15,0,1,0,1,1,4,0.5887859999999999,2.697238,0.28550000000000003,2.5905,0,3
718561,2,1,77,10,3,8,110,11,6,9,2,0,2,0,2,2,2.7192879999999997,1.070381,2.3235,0.5255,3,0
718562,4,3,78,13,6,8,95,18,6,13,0,0,0,0,5,5,1.121683,1.657638,1,1.747,3,0
718563,2,0,106,9,3,6,79,17,5,9,1,0,1,0,3,8,1.679688,1.387367,1.5915,1.1675,3,0
718564,2,1,99,12,4,7,94,13,4,11,0,0,0,0,5,2,1.014492,1.2847629999999999,1.151,1.548,3,0
718565,0,2,116,9,3,4,81,10,7,7,0,1,0,1,5,3,0.6929190000000001,1.7868789999999999,0.644,2.18,0,3
718566,1,0,80,11,4,11,1063,4,1,3,1,0,1,0,0,1,2.05715,0.374404,2.489,0.324,3,0
718567,0,2,112,8,1,1,84,8,6,8,0,1,0,1,7,0,0.477008,1.735577,0.511,2.305,0,3
