home,away,won,home_attack,home_defense,away_attack,away_defense
3,2,home,1.0762761578947369,1.4023022105263157,1.0674421578947368,1.5216833684210525
2,2,draw,1.0522396842105264,1.4658265789473683,0.9687201052631579,1.7589534736842105
1,3,away,1.2710992631578946,1.7725802105263158,1.229019052631579,1.205205157894737
2,3,away,1.2512285263157894,1.146281947368421,1.4198703157894736,1.467178947368421
4,0,home,1.853947,0.9943814736842105,1.0405144736842105,1.3462031052631578
2,0,home,1.603827789473684,0.9532220526315789,0.9005945789473684,1.788038052631579
3,1,home,1.567394,0.968653,1.4633513157894735,0.9533621578947368
0,1,away,0.9811304736842105,1.3638498421052632,1.518905105263158,1.0073312631578948
1,2,away,1.2200352105263157,1.120569105263158,1.5417072631578947,1.0034324210526315
2,2,draw,1.2451497368421052,1.2362314736842104,1.3189913684210526,1.1161577368421052
0,0,draw,1.5417072631578947,1.0034324210526315,1.0762761578947369,1.4023022105263157
2,1,home,1.4633513157894735,0.9533621578947368,1.2200352105263157,1.120569105263158
1,2,away,1.0405144736842105,1.3462031052631578,1.603827789473684,0.9532220526315789
1,3,away,1.2512285263157894,1.146281947368421,1.853947,0.9943814736842105
0,1,away,1.3189913684210526,1.1161577368421052,1.2710992631578946,1.7725802105263158
6,1,home,1.229019052631579,1.205205157894737,0.9687201052631579,1.7589534736842105
4,1,home,1.518905105263158,1.0073312631578948,1.0522396842105264,1.4658265789473683
0,4,away,1.0674421578947368,1.5216833684210525,1.567394,0.968653
0,0,draw,1.4198703157894736,1.467178947368421,0.9811304736842105,1.3638498421052632
3,0,home,1.2451497368421052,1.2362314736842104,0.9005945789473684,1.788038052631579
1,2,away,1.5417072631578947,1.0034324210526315,1.4633513157894735,0.9533621578947368
1,0,home,1.0762761578947369,1.4023022105263157,1.2512285263157894,1.146281947368421
2,3,away,1.0522396842105264,1.4658265789473683,1.0405144736842105,1.3462031052631578
1,2,away,1.2710992631578946,1.7725802105263158,0.9005945789473684,1.788038052631579
2,0,home,1.518905105263158,1.0073312631578948,1.229019052631579,1.205205157894737
2,1,home,1.603827789473684,0.9532220526315789,1.3189913684210526,1.1161577368421052
2,1,home,1.567394,0.968653,1.4198703157894736,1.467178947368421
2,2,draw,0.9811304736842105,1.3638498421052632,1.853947,0.9943814736842105
0,1,away,0.9687201052631579,1.7589534736842105,1.2451497368421052,1.2362314736842104
4,0,home,1.2200352105263157,1.120569105263158,1.0674421578947368,1.5216833684210525
0,3,away,1.2710992631578946,1.7725802105263158,0.9811304736842105,1.3638498421052632
1,2,away,1.0405144736842105,1.3462031052631578,1.4633513157894735,0.9533621578947368
3,2,home,1.2512285263157894,1.146281947368421,1.567394,0.968653
6,1,home,1.853947,0.9943814736842105,1.0762761578947369,1.4023022105263157
1,1,draw,1.3189913684210526,1.1161577368421052,1.518905105263158,1.0073312631578948
2,2,draw,1.229019052631579,1.205205157894737,1.0522396842105264,1.4658265789473683
0,1,away,1.0674421578947368,1.5216833684210525,1.5417072631578947,1.0034324210526315
0,1,away,1.4198703157894736,1.467178947368421,1.2200352105263157,1.120569105263158
0,4,away,1.2451497368421052,1.2362314736842104,1.603827789473684,0.9532220526315789
1,2,away,0.9005945789473684,1.788038052631579,0.9687201052631579,1.7589534736842105
2,1,home,1.5417072631578947,1.0034324210526315,1.4198703157894736,1.467178947368421
2,2,draw,1.0762761578947369,1.4023022105263157,1.0405144736842105,1.3462031052631578
